model,ablation_name,fold_id,n_test_rows,PR_AUC,LogLoss,F1,Precision,Recall,threshold
tcn_gru,baseline_full,0,849,0.345476397709482,1.2308431682331618,0.14166391117573823,0.2072636489540054,0.21547237076648842,
tcn_gru,baseline_full,1,845,0.43487253500321543,1.607564255034508,0.3971066513980534,0.4600707518160812,0.3865881176294969,
tcn_gru,baseline_full,2,848,0.4264961396453451,1.2465755639109142,0.388759874103926,0.3716130046338134,0.4517411443381478,
tcn_gru,baseline_full,3,849,0.38353256741170455,1.3278332989772208,0.4398113218781504,0.41680799087186354,0.5014015840916751,
tcn_gru,baseline_full,4,849,0.6112982857949134,1.037266012304666,0.5098017386267933,0.5079944556198962,0.5352519025443959,
tcn_gru,drop_G_race_phase,0,849,0.47146182380792867,0.981483408127387,0.4087744809694277,0.42613435360891555,0.4378156718503621,
tcn_gru,drop_G_race_phase,1,845,0.38861607416006,1.1411067573729035,0.3825113062590853,0.40333774473504613,0.3848188386326317,
tcn_gru,drop_G_race_phase,2,848,0.3903039299073724,1.3803051197967109,0.37774444934192153,0.3599843999844,0.41219290264897845,
tcn_gru,drop_G_race_phase,3,849,0.36123188537813045,1.7159649726211328,0.46457395190897466,0.4512673606711103,0.48908291203235593,
tcn_gru,drop_G_race_phase,4,849,0.5356355097344572,1.055112431516356,0.47864538172234533,0.4714450047768217,0.49511025011085136,
tcn_gru,drop_G_strategy_history,0,849,0.37802911861502825,1.2554947797923002,0.1199695661294817,0.12405188523689128,0.20330807169493564,
tcn_gru,drop_G_strategy_history,1,845,0.41380399513787536,1.1012869397214018,0.38670619906348797,0.3974919337840686,0.3835858784893268,
tcn_gru,drop_G_strategy_history,2,848,0.5172122307113406,1.117474906174151,0.41284929950776217,0.38645385977193464,0.5107874451976008,
tcn_gru,drop_G_strategy_history,3,849,0.4115632891772599,1.2450752897276118,0.5040041876124813,0.5124702855434721,0.5112128412537917,
tcn_gru,drop_G_strategy_history,4,849,0.529702991068574,1.1087648256500289,0.4750468133741791,0.460999212743556,0.508116090256203,
tcn_gru,drop_G_tyre_state,0,849,0.3347358292467234,1.254764752589526,0.13913160010720987,0.11794941730721549,0.21026584867075665,
tcn_gru,drop_G_tyre_state,1,845,0.37375774467350387,1.2382227154918297,0.17643307916040712,0.2504545793278188,0.21958038513210928,
tcn_gru,drop_G_tyre_state,2,848,0.4094669317032135,1.6883390175456379,0.340230562884592,0.3417488609785696,0.38267149244576093,
tcn_gru,drop_G_tyre_state,3,849,0.34736703345705905,1.1889833770603175,0.42536975913234853,0.4061462352362054,0.48931378496798117,
tcn_gru,drop_G_tyre_state,4,849,0.535238946093581,1.121805175337363,0.4673013141212012,0.47010907804256974,0.4937743308329209,
tcn_gru,drop_G_track_context,0,849,0.35492812135474827,1.2140074843369026,0.1828937728937729,0.2568627450980392,0.2344087573679779,
tcn_gru,drop_G_track_context,1,845,0.4240872296127921,1.310390560652735,0.37751287182829474,0.3947845870344553,0.37752113250733943,
tcn_gru,drop_G_track_context,2,848,0.4381136162156315,1.4286565796098964,0.4237446696482028,0.41533690870022255,0.4624447686255648,
tcn_gru,drop_G_track_context,3,849,0.45098623949493816,1.1867529564309762,0.4174918431242496,0.4147009506481556,0.43223511964947764,
tcn_gru,drop_G_track_context,4,849,0.5132339944598729,1.0875044303110466,0.4217301177983038,0.4325574776991866,0.4501775297867602,
tcn_gru,drop_G_race_control_weather,0,849,0.30621252971792423,1.2680516871627305,0.1600130799536652,0.3441972788268831,0.2215581291077502,
tcn_gru,drop_G_race_control_weather,1,845,0.4162595633590217,1.1340320078447184,0.4173928010271548,0.42254794833256193,0.4171160471712196,
tcn_gru,drop_G_race_control_weather,2,848,0.4270923559013228,1.400166010157163,0.39888746580763546,0.39584737592720953,0.43526897418082067,
tcn_gru,drop_G_race_control_weather,3,849,0.40694043824760867,1.3292081824060722,0.45613696782706564,0.4497684505137528,0.4753990562858106,
tcn_gru,drop_G_race_control_weather,4,849,0.4315268606003513,1.0622934485008537,0.3863661019243315,0.39819351654907253,0.3835002003268075,
tcn_gru,drop_G_traffic_gap_context,0,849,0.3963481965881624,1.207121382008384,0.162390306612081,0.23532457188371167,0.22271535273339677,
tcn_gru,drop_G_traffic_gap_context,1,845,0.466600795653578,1.0660209895688557,0.40017956395322524,0.46026047577039914,0.39090019405881476,
tcn_gru,drop_G_traffic_gap_context,2,848,0.4095985194140862,1.5047575431376508,0.35829707412609835,0.35153830633761707,0.3749369284841192,
tcn_gru,drop_G_traffic_gap_context,3,849,0.4156433944903316,1.414562358101092,0.4741297647919441,0.4538952413071965,0.5313854061341422,
tcn_gru,drop_G_traffic_gap_context,4,849,0.577042530054387,1.0968566401021687,0.4712242659187611,0.45525601125601123,0.5293983015709152,
tcn_gru,drop_G_rejoin_window,0,849,0.37000453934884076,1.1871941012050906,0.19745050324899957,0.293078036170475,0.24072482311385235,
tcn_gru,drop_G_rejoin_window,1,845,0.47640897656011505,1.5551933362471002,0.3281176654547903,0.43305734732996,0.3428517490172663,
tcn_gru,drop_G_rejoin_window,2,848,0.4678864390427293,1.585032681322784,0.38252021319265256,0.37516330499456096,0.40701231756648826,
tcn_gru,drop_G_rejoin_window,3,849,0.4057705312534524,1.520232106503928,0.5177006431411915,0.5699153134019098,0.5242544657903606,
tcn_gru,drop_G_rejoin_window,4,849,0.4890494655080415,1.0783987268942121,0.4097919203742104,0.4150341699742631,0.444681163963183,
