model,ablation_name,fold_id,n_test_rows,PR_AUC,LogLoss,F1,Precision,Recall,threshold
xgb,baseline_full,0,849,0.4860418296367742,0.9528357952344279,0.4350132473997522,0.44899811387561106,0.43457058190915643,
xgb,baseline_full,1,845,0.506538615632507,1.072445888797585,0.4047021470782509,0.49614535818391997,0.391709996516893,
xgb,baseline_full,2,848,0.4502653015074893,1.0127760203018654,0.4385701339033625,0.42224213014806516,0.49163732841249674,
xgb,baseline_full,3,849,0.4936762739131618,0.9638457744274384,0.5221638884563089,0.5210508836457052,0.5435584765756656,
xgb,baseline_full,4,849,0.5422007094629737,0.9031713861360037,0.5109311821926887,0.523627718880373,0.5496229182946097,
xgb,drop_G_race_phase,0,849,0.5031962919989743,0.9767679073586437,0.44674200939892844,0.47879135710521964,0.43368847744538097,
xgb,drop_G_race_phase,1,845,0.4657036160494947,1.0902025203563974,0.4008884038067338,0.4455103424673549,0.39266656714932574,
xgb,drop_G_race_phase,2,848,0.41480647860909237,1.0693665973977786,0.4306561014546391,0.4131655041781686,0.491550363867329,
xgb,drop_G_race_phase,3,849,0.43384100040792717,1.0341188013435505,0.4744762017105443,0.4731707347857918,0.5060985844287158,
xgb,drop_G_race_phase,4,849,0.4969589588724296,0.9786725606100969,0.43933828208532394,0.434334642035335,0.4998445165603858,
xgb,drop_G_strategy_history,0,849,0.48278330265627895,0.9673065520223364,0.42897935167624013,0.44236495461572556,0.42872933363621274,
xgb,drop_G_strategy_history,1,845,0.49982638941406965,1.0703015090571877,0.36574999203999103,0.48517647930768837,0.3625235408269891,
xgb,drop_G_strategy_history,2,848,0.5204501459786547,1.0019006305278952,0.4574945165443597,0.4400163566083455,0.5059561011209323,
xgb,drop_G_strategy_history,3,849,0.4894678706358497,0.9680408444538611,0.526420663857397,0.526199342665604,0.5450665655544321,
xgb,drop_G_strategy_history,4,849,0.5580582850747814,0.8927305811296558,0.5103712260459405,0.5165005464676959,0.5481127249975445,
xgb,drop_G_tyre_state,0,849,0.41700569318560393,1.0819229388471345,0.3604062156511228,0.3779749843531266,0.3662388342630818,
xgb,drop_G_tyre_state,1,845,0.4570798701523849,1.1201570025590875,0.38032121408239716,0.47178571428571436,0.35950691147932523,
xgb,drop_G_tyre_state,2,848,0.3887440205054913,1.1018145924972962,0.42052314614619124,0.4071249783781066,0.4641126335223874,
xgb,drop_G_tyre_state,3,849,0.42526256085227976,1.0810867306284888,0.4775905905820509,0.470914772688228,0.5089450623525447,
xgb,drop_G_tyre_state,4,849,0.4761069988640312,0.9871456636433844,0.44271985775356565,0.44277924760335347,0.49328998352573034,
xgb,drop_G_track_context,0,849,0.4563937032073673,0.9804394953485366,0.3837462215187607,0.3849648133458163,0.38915353093308314,
xgb,drop_G_track_context,1,845,0.46297077675419357,1.0721034055559964,0.3819007152259195,0.42634454899875573,0.3715435537642434,
xgb,drop_G_track_context,2,848,0.45593935936832597,1.070685119633134,0.44131526141223165,0.42113646548641326,0.49318866549682283,
xgb,drop_G_track_context,3,849,0.4509449830197827,1.001762635524681,0.5115098746654562,0.5171856616898264,0.5076149309066398,
xgb,drop_G_track_context,4,849,0.4677436390615542,1.0483855747921613,0.4535174446839205,0.47463609858922845,0.47419045743957716,
xgb,drop_G_race_control_weather,0,849,0.4537068332852249,1.0182397657773763,0.40105016401328014,0.4592066295096598,0.4120700742262214,
xgb,drop_G_race_control_weather,1,845,0.4883462032366103,1.092829760674543,0.3642613090920932,0.4825198953680415,0.36337441409165544,
xgb,drop_G_race_control_weather,2,848,0.44156447937546905,0.9782988453725596,0.4427140244909079,0.4263222406680165,0.4776809344844202,
xgb,drop_G_race_control_weather,3,849,0.4931110915688167,0.9614702016455146,0.5209682429084854,0.5272827692439769,0.5322106504887091,
xgb,drop_G_race_control_weather,4,849,0.5465094547508533,0.8727575285930862,0.524295184033312,0.5300872212117123,0.5614426082712717,
xgb,drop_G_traffic_gap_context,0,849,0.4906064540537816,0.9436757839793712,0.4308113920395874,0.44488494418869406,0.4319394207943331,
xgb,drop_G_traffic_gap_context,1,845,0.5092585393394844,1.0636715989295187,0.37239013697724876,0.4849680684519619,0.36595584415584415,
xgb,drop_G_traffic_gap_context,2,848,0.4479749113688415,1.024729806384802,0.4602506383286936,0.44023997324661546,0.5169754548909993,
xgb,drop_G_traffic_gap_context,3,849,0.4893771154667542,0.9710396839847183,0.41185651388447353,0.4133101215032684,0.4326709807886754,
xgb,drop_G_traffic_gap_context,4,849,0.5425975221616993,0.9073972175299404,0.5115277294583315,0.5147106115091185,0.5511530621304066,
xgb,drop_G_rejoin_window,0,849,0.48990413748832173,0.9500794015282483,0.4365037280326674,0.4499153136414603,0.4371444118816771,
xgb,drop_G_rejoin_window,1,845,0.5047621520098546,1.0743620334287605,0.39440836711952254,0.4860706803551317,0.37976709956709953,
xgb,drop_G_rejoin_window,2,848,0.4647983651020365,1.0118997097275748,0.4588989793523622,0.44007131092902885,0.5105574396470267,
xgb,drop_G_rejoin_window,3,849,0.49946601137068647,0.9590164244786404,0.5277788277451441,0.5274337756906877,0.5488805190428042,
xgb,drop_G_rejoin_window,4,849,0.5230981299819769,0.9205619617525521,0.5157715048609359,0.5161746265477656,0.5533213107810673,
