race_id,driver_id,lapno,race_progress,pit_stops_so_far,current_compound,race_track,fulfilled_second_compound,is_wet_race,is_raining,minutes_rain,gap_behind_s,n_cars_within_5s_ahead,tyre_age_diff_to_ahead,rejoin_gap_ahead_est_s,rejoin_gap_behind_est_s,y_compound,gap_behind_s_missing,tyre_age_diff_to_ahead_missing,rejoin_gap_ahead_est_s_missing,rejoin_gap_behind_est_s_missing
3,8,27,0.380281690140845,0,MEDIUM,Austrian Grand Prix,0,0,0,0.0,5.330000000000155,1.0,14.0,2.2674999999999272,1.3315000000000063,HARD,0,0,0,0
3,9,15,0.2112676056338028,0,SOFT,Austrian Grand Prix,0,0,0,0.0,4.893000000000029,-1.1102230246251565e-16,0.0,3.7795000000000973,1.3824999999999363,HARD,0,0,0,0
3,10,28,0.3943661971830985,0,SOFT,Austrian Grand Prix,0,0,0,0.0,2.5090000000000154,-1.1102230246251565e-16,17.0,0.2785000000001219,1.871499999999969,HARD,0,0,0,0
3,11,15,0.2112676056338028,0,MEDIUM,Austrian Grand Prix,0,0,0,0.0,59.662000000000035,3.0,0.0,23.367500000000064,37.984500000000025,HARD,0,0,0,0
3,13,15,0.2112676056338028,0,SOFT,Austrian Grand Prix,0,0,0,0.0,5.162000000000035,-1.1102230246251565e-16,0.0,9.573499999999967,50.08850000000007,HARD,0,0,0,0
3,13,65,0.9154929577464788,1,HARD,Austrian Grand Prix,1,0,0,0.0,26.14300000000003,-1.1102230246251565e-16,19.0,36.024500000000444,4.465500000000247,MEDIUM,0,0,0,0
3,14,1,0.014084507042253502,0,MEDIUM,Austrian Grand Prix,0,0,0,0.0,3.83199999999988,-1.1102230246251565e-16,0.0,33.22449999999999,4.328500000000076,HARD,1,1,0,1
3,14,40,0.5633802816901409,1,HARD,Austrian Grand Prix,0,0,0,0.0,3.83199999999988,-1.1102230246251565e-16,23.0,82.90949999999975,4.328500000000076,HARD,1,0,0,1
3,14,65,0.9154929577464788,2,HARD,Austrian Grand Prix,0,0,0,0.0,3.83199999999988,-1.1102230246251565e-16,20.000000000000004,77.30549999999948,4.328500000000076,nan,1,0,0,1
3,15,24,0.3380281690140845,0,MEDIUM,Austrian Grand Prix,0,0,0,0.0,0.5119999999999436,1.0,0.0,11.959500000000162,38.26749999999993,HARD,0,0,0,0
3,15,60,0.8450704225352113,1,HARD,Austrian Grand Prix,1,0,0,0.0,61.52700000000006,-1.1102230246251565e-16,-9.0,34.30749999999898,39.84950000000026,SOFT,0,0,0,0
3,16,15,0.2112676056338028,0,MEDIUM,Austrian Grand Prix,0,0,0,0.0,2.6059999999999945,-1.1102230246251565e-16,0.0,14.735500000000002,44.92650000000003,HARD,0,0,0,0
3,17,15,0.2112676056338028,0,MEDIUM,Austrian Grand Prix,0,0,0,0.0,2.3599999999999,1.0,-3.0,0.43450000000007094,59.22749999999997,HARD,0,0,0,0
3,18,45,0.6338028169014085,0,HARD,Austrian Grand Prix,0,0,0,0.0,1.8019999999996799,-1.1102230246251565e-16,26.0,0.21250000000009095,1.0284999999998945,MEDIUM,0,0,0,0
3,19,15,0.2112676056338028,0,SOFT,Austrian Grand Prix,0,0,0,0.0,3.944999999999936,1.0,0.0,1.3414999999999964,2.524499999999989,HARD,0,0,0,0
4,1,22,0.4313725490196078,0,MEDIUM,Azerbaijan Grand Prix,0,0,0,0.0,30.327,1.0,1.0000000000000004,19.591499999999996,9.689499999999953,HARD,0,0,0,0
4,1,40,0.7843137254901961,1,HARD,Azerbaijan Grand Prix,1,0,0,0.0,46.810999999999694,-1.1102230246251565e-16,8.0,33.49850000000015,26.173499999999876,SOFT,0,0,0,0
4,2,30,0.5882352941176471,0,MEDIUM,Azerbaijan Grand Prix,0,0,0,0.0,7.562999999999647,-1.1102230246251565e-16,0.0,13.074500000000173,4.4594999999999345,HARD,0,1,0,0
4,2,40,0.7843137254901961,1,HARD,Azerbaijan Grand Prix,1,0,0,0.0,12.861000000000333,-1.1102230246251565e-16,-33.0,7.776499999999487,39.03450000000021,SOFT,0,0,0,0
4,5,40,0.7843137254901961,0,MEDIUM,Azerbaijan Grand Prix,0,0,0,0.0,15.225999999999658,-1.1102230246251565e-16,0.0,5.41150000000016,7.449500000000171,SOFT,0,1,0,0
4,6,15,0.2941176470588235,0,SOFT,Azerbaijan Grand Prix,0,0,0,0.0,2.69699999999989,3.0,3.0,7.407500000000027,17.301499999999805,HARD,0,0,0,0
4,6,40,0.7843137254901961,1,HARD,Azerbaijan Grand Prix,1,0,0,0.0,16.19800000000032,1.0,-13.0,4.439499999999498,4.328500000000076,SOFT,0,0,0,1
4,7,24,0.4705882352941176,0,MEDIUM,Azerbaijan Grand Prix,0,0,0,0.0,6.429999999999836,-1.1102230246251565e-16,1.0000000000000004,2.2774999999996908,31.670500000000175,HARD,0,0,0,0
4,7,40,0.7843137254901961,1,HARD,Azerbaijan Grand Prix,1,0,0,0.0,-1.0140000000001237,-1.1102230246251565e-16,-9.0,21.651499999999945,4.328500000000076,SOFT,0,0,0,1
4,8,2,0.039215686274509776,0,SOFT,Azerbaijan Grand Prix,0,0,0,0.0,3.83199999999988,-1.1102230246251565e-16,3.0,7.1854999999995925,4.328500000000076,HARD,1,0,1,1
4,8,40,0.7843137254901961,1,HARD,Azerbaijan Grand Prix,1,0,0,0.0,14.081000000000133,-1.1102230246251565e-16,-1.0,5.669499999999971,9.514500000000226,MEDIUM,0,0,0,0
4,9,2,0.039215686274509776,0,HARD,Azerbaijan Grand Prix,0,0,0,0.0,3.83199999999988,-1.1102230246251565e-16,0.0,7.1854999999995925,4.328500000000076,MEDIUM,1,0,1,1
4,9,40,0.7843137254901961,1,MEDIUM,Azerbaijan Grand Prix,1,0,0,0.0,0.8869999999997162,-1.1102230246251565e-16,0.0,3.5524999999997826,4.328500000000076,SOFT,0,0,0,1
4,10,1,0.019607843137254888,0,MEDIUM,Azerbaijan Grand Prix,0,0,0,0.0,3.83199999999988,-1.1102230246251565e-16,0.0,33.68049999999997,4.328500000000076,HARD,1,1,0,1
4,10,39,0.7647058823529411,1,HARD,Azerbaijan Grand Prix,0,0,0,0.0,-175.1760000000004,-1.1102230246251565e-16,0.0,89.03549999999996,4.328500000000076,SOFT,0,0,0,1
4,11,1,0.019607843137254888,0,MEDIUM,Azerbaijan Grand Prix,0,0,0,0.0,13.042999999999978,-1.1102230246251565e-16,0.0,7.594500000000011,4.328500000000076,HARD,0,1,0,1
4,11,40,0.7843137254901961,1,HARD,Azerbaijan Grand Prix,0,0,0,0.0,3.83199999999988,-1.1102230246251565e-16,22.0,7.1854999999995925,4.328500000000076,SOFT,1,0,1,1
4,12,1,0.019607843137254888,0,MEDIUM,Azerbaijan Grand Prix,0,0,0,0.0,23.832000000000026,-1.1102230246251565e-16,0.0,29.479499999999973,3.1945000000000334,SOFT,0,1,0,0
4,12,22,0.4313725490196078,1,SOFT,Azerbaijan Grand Prix,0,0,0,0.0,-4.916000000000167,3.0,0.0,25.553499999999985,114.91750000000002,MEDIUM,0,0,0,0
4,12,39,0.7647058823529411,2,MEDIUM,Azerbaijan Grand Prix,1,0,0,0.0,3.83199999999988,3.0,-10.0,44.51650000000018,62.26150000000007,SOFT,1,0,0,0
4,13,23,0.4509803921568627,0,MEDIUM,Azerbaijan Grand Prix,0,0,0,0.0,6.514000000000124,1.0,1.0000000000000004,14.123499999999694,26.034500000000207,HARD,0,0,0,0
4,13,40,0.7843137254901961,1,HARD,Azerbaijan Grand Prix,1,0,0,0.0,3.83199999999988,1.0,1.0000000000000004,19.623499999999694,4.328500000000076,SOFT,1,0,0,1
4,16,12,0.2352941176470588,0,SOFT,Azerbaijan Grand Prix,0,0,0,0.0,13.740000000000007,1.0,0.0,16.06087500000001,4.453125,HARD,0,0,0,0
4,16,39,0.7647058823529411,1,HARD,Azerbaijan Grand Prix,1,0,0,0.0,23.87900000000036,2.0,-10.999999999999996,100.84149999999954,3.241500000000542,SOFT,0,0,0,0
4,19,1,0.019607843137254888,0,MEDIUM,Azerbaijan Grand Prix,0,0,0,0.0,0.4650000000000034,2.0,0.0,1.0914999999999964,22.740500000000026,HARD,0,1,0,0
4,19,40,0.7843137254901961,1,HARD,Azerbaijan Grand Prix,0,0,0,0.0,13.452000000000226,-1.1102230246251565e-16,21.0,7.1854999999995925,6.895500000000538,SOFT,0,0,0,0
5,1,25,0.4385964912280701,0,MEDIUM,Bahrain Grand Prix,0,0,0,0.0,-69.1130000000003,-1.1102230246251565e-16,22.0,25.488000000000284,10.7199999999998,MEDIUM,0,0,0,0
5,2,17,0.2982456140350877,0,SOFT,Bahrain Grand Prix,0,0,0,0.0,10.555999999999813,1.0,-1.0,14.244000000000142,14.974999999999907,SOFT,0,0,0,0
5,5,19,0.3333333333333333,0,SOFT,Bahrain Grand Prix,0,0,0,0.0,7.75200000000018,-1.1102230246251565e-16,0.0,10.453999999999724,16.141000000000076,SOFT,0,1,0,0
5,6,16,0.2807017543859649,0,SOFT,Bahrain Grand Prix,0,0,0,0.0,-93.59100000000012,2.0,3.0,8.625999999999976,4.328500000000076,SOFT,0,0,0,1
5,6,26,0.4561403508771929,1,SOFT,Bahrain Grand Prix,0,0,0,0.0,3.2590000000000146,2.0,10.0,2.5979999999999563,4.328500000000076,MEDIUM,0,0,0,1
5,7,3,0.05263157894736842,0,MEDIUM,Bahrain Grand Prix,0,0,0,0.0,0.3499999999999668,3.0,0.0,24.450000000000045,4.328500000000076,HARD,0,0,0,1
