num__race_progress,num__pit_stops_so_far,num__minutes_rain,num__gap_behind_s,num__n_cars_within_5s_ahead,num__tyre_age_diff_to_ahead,num__rejoin_gap_ahead_est_s,num__rejoin_gap_behind_est_s,cat__current_compound,cat__race_track,cat__fulfilled_second_compound,cat__rained_yet,cat__is_raining,y_compound_int,y_compound
0.12809417238875406,-0.7367987574615237,-0.12312584027520622,-0.02333043875104261,-0.6255191520372567,-0.3928979343474166,-0.6083079656457047,1.2145903786036876,2.0,4.0,0.0,0.0,0.0,0,HARD
1.4204829675096073,0.3400049602119876,-0.12312584027520622,-0.2421642576310404,-0.6255191520372567,-1.401803620266444,0.6888264539485461,-0.2432678410554011,0.0,4.0,1.0,0.0,0.0,3,SOFT
-1.648940420902419,-0.7367987574615237,-0.12312584027520622,-0.0997047350232387,-0.6255191520372567,-0.19111679716361116,-0.27970593553481526,-0.2432678410554011,3.0,4.0,0.0,0.0,0.0,0,HARD
1.4204829675096073,0.3400049602119876,-0.12312584027520622,0.20158863006289304,-0.6255191520372567,-0.5946790715312221,-0.3812056661069412,0.033246412735551456,0.0,4.0,1.0,0.0,0.0,2,MEDIUM
-1.648940420902419,-0.7367987574615237,-0.12312584027520622,-0.0997047350232387,-0.6255191520372567,-0.49378850293931936,-0.27970593553481526,-0.2432678410554011,0.0,4.0,0.0,0.0,0.0,2,MEDIUM
1.4204829675096073,0.3400049602119876,-0.12312584027520622,-0.18627990920400614,-0.6255191520372567,-0.49378850293931936,-0.522943746332049,-0.2432678410554011,2.0,4.0,1.0,0.0,0.0,3,SOFT
-1.729714720597472,1.4168086778854987,-0.12312584027520622,-0.0997047350232387,-0.6255191520372567,-0.49378850293931936,1.4941960179672857,-0.2432678410554011,2.0,4.0,0.0,0.0,0.0,0,HARD
1.339708667814554,0.3400049602119876,-0.12312584027520622,-5.362064252765167,-0.6255191520372567,-0.49378850293931936,5.200342182757148,-0.2432678410554011,0.0,4.0,0.0,0.0,0.0,3,SOFT
-1.729714720597472,1.4168086778854987,-0.12312584027520622,0.1710741883652207,-0.6255191520372567,-0.49378850293931936,-0.25232243302554597,-0.2432678410554011,2.0,4.0,0.0,0.0,0.0,0,HARD
1.4204829675096073,0.3400049602119876,-0.12312584027520622,-0.0997047350232387,-0.6255191520372567,1.725804006082541,-0.27970593553481526,-0.2432678410554011,0.0,4.0,0.0,0.0,0.0,3,SOFT
