race_id,driver_id,lapno,race_progress_pct,y_pit,is_raining,fcy_status,p_pit,pit_pred
73,1,1,1.51515151515151,0,0,0,0.0050892299041152,0
73,1,2,3.03030303030303,1,0,0,0.018557734787464142,0
73,1,3,4.54545454545454,1,0,0,0.10139674693346024,0
73,1,4,6.06060606060606,0,0,0,0.021777844056487083,0
73,1,5,7.575757575757571,0,0,0,0.00697770481929183,0
73,1,6,9.09090909090909,0,0,0,0.007666683755815029,0
73,1,7,10.6060606060606,0,0,0,0.001350509119220078,0
73,1,8,12.12121212121212,0,0,0,0.0010265758028253913,0
73,1,9,13.63636363636363,0,0,0,0.0011717231245711446,0
73,1,10,15.151515151515149,0,0,0,0.0026217838749289513,0
73,1,11,16.66666666666666,0,0,0,0.0014133125077933073,0
73,1,12,18.18181818181818,0,0,0,0.002134178066626191,0
73,1,13,19.696969696969692,0,0,0,0.001897493377327919,0
73,1,14,21.21212121212121,0,0,0,0.004252795595675707,0
73,1,15,22.72727272727272,0,0,0,0.004272263031452894,0
73,1,16,24.24242424242424,0,0,0,0.004016564227640629,0
73,1,17,25.75757575757575,0,0,0,0.004719831515103579,0
73,1,18,27.27272727272727,0,0,0,0.0034922263585031033,0
73,1,19,28.78787878787879,0,0,0,0.010587078519165516,0
73,1,20,30.303030303030297,0,0,0,0.0056078447960317135,0
73,1,21,31.818181818181817,0,0,0,0.015174255706369877,0
73,1,22,33.33333333333333,0,0,0,0.008389746770262718,0
73,1,23,34.84848484848485,0,0,3,0.009160001762211323,0
73,1,24,36.36363636363636,0,0,4,0.009825730696320534,0
73,1,25,37.878787878787875,0,0,4,0.010711302049458027,0
73,1,26,39.39393939393939,0,0,4,0.01142113283276558,0
73,1,27,40.909090909090914,0,0,4,0.011175032705068588,0
73,1,28,42.42424242424242,0,0,4,0.015080352313816547,0
73,1,29,43.93939393939394,0,0,4,0.015555107034742832,0
73,1,30,45.454545454545446,0,0,0,0.022826803848147392,0
73,1,31,46.96969696969697,0,0,0,0.017489545047283173,0
73,1,32,48.48484848484848,0,0,0,0.044711340218782425,0
73,1,33,50.0,0,0,0,0.039361774921417236,0
73,1,34,51.515151515151516,0,0,0,0.04525761678814888,0
73,1,35,53.03030303030303,0,0,0,0.06101769953966141,0
73,1,36,54.54545454545454,0,0,0,0.07334786653518677,0
73,1,37,56.060606060606055,1,0,0,0.9593595266342163,1
73,1,38,57.57575757575758,0,0,0,0.01679343916475773,0
73,1,39,59.09090909090909,0,0,0,0.00041323096957057714,0
