race_id,driver_id,lapno,race_progress,position,fcy_status,pit_stops_so_far,tyre_change_pursuer,track_category,y_pit,current_compound,lap_time,interval,tyre_age,gap_behind_s,n_cars_within_5s_ahead,tyre_age_diff_to_ahead,rejoin_gap_ahead_est_s,rejoin_gap_behind_est_s,close_ahead,race_track,rained_yet,is_raining,minutes_rain,fulfilled_second_compound
33,3,14,0.21875,3,0,1,False,2,0,INTERMEDIATE,91.075,1.780999999999949,11.0,29.894999999999985,0,,,9.33199999999988,0,German Grand Prix,1,1,22.260533333333335,1
33,3,15,0.234375,3,0,1,False,2,0,INTERMEDIATE,104.444,2.5329999999999018,12.0,37.111000000000104,0,,,16.548000000000002,0,German Grand Prix,1,1,24.001266666666663,1
33,3,16,0.25,3,0,1,False,2,0,INTERMEDIATE,101.017,1.211999999999989,13.0,29.239000000000033,0,,,8.67599999999993,0,German Grand Prix,1,1,25.68488333333333,1
33,3,17,0.265625,3,0,1,False,2,0,INTERMEDIATE,92.388,0.9960000000000946,14.0,29.04600000000005,0,,,8.482999999999947,0,German Grand Prix,1,1,27.224683333333335,1
33,3,18,0.28125,3,0,1,False,2,0,INTERMEDIATE,91.512,1.4600000000000364,15.0,28.919999999999845,0,,,8.356999999999744,0,German Grand Prix,1,1,28.749883333333333,1
33,3,19,0.296875,3,0,1,False,2,0,INTERMEDIATE,90.893,1.587999999999738,16.0,30.442999999999984,0,,,9.879999999999882,0,German Grand Prix,1,1,30.264766666666667,1
33,3,20,0.3125,3,0,1,False,2,0,INTERMEDIATE,91.306,1.480000000000473,17.0,32.417000000000144,0,,,11.854000000000042,0,German Grand Prix,1,1,31.786533333333335,1
33,3,21,0.328125,3,0,1,False,2,0,INTERMEDIATE,92.1,1.1719999999995707,18.0,33.422000000000025,0,,,12.858999999999924,0,German Grand Prix,1,1,33.321533333333335,1
33,3,22,0.34375,3,0,1,False,2,0,INTERMEDIATE,92.216,1.1549999999997451,19.0,35.402000000000044,0,,,14.838999999999942,0,German Grand Prix,1,1,34.858466666666665,1
33,3,23,0.359375,3,0,1,False,2,0,INTERMEDIATE,92.674,0.8090000000001965,20.0,41.327000000000226,0,,,20.764000000000124,0,German Grand Prix,1,1,36.40303333333333,1
33,3,24,0.375,3,0,1,False,2,0,INTERMEDIATE,92.827,1.048000000000684,21.0,41.38499999999976,0,,,20.82199999999966,0,German Grand Prix,1,1,37.95015,1
33,3,25,0.390625,3,0,1,False,2,1,INTERMEDIATE,96.187,4.229000000000269,22.0,38.42900000000009,0,,,17.865999999999985,0,German Grand Prix,1,1,39.553266666666666,1
33,3,26,0.40625,4,0,2,False,2,0,MEDIUM,114.632,20.48899999999958,3.0,17.205999999999676,0,,3.3570000000004256,19.828999999999724,0,German Grand Prix,1,1,41.4638,1
33,3,27,0.421875,4,3,2,False,2,0,MEDIUM,101.121,1.472999999999956,4.0,22.798999999999975,0,,29.089350000000195,13.545650000000023,0,German Grand Prix,1,1,43.14915,1
33,3,28,0.4375,3,4,2,False,2,0,MEDIUM,111.331,0.8569999999999709,5.0,47.08100000000013,0,,48.202350000000024,3.547649999999976,0,German Grand Prix,1,1,45.004666666666665,1
33,3,29,0.453125,3,0,2,False,2,1,MEDIUM,125.52,4.928999999999178,6.0,53.20000000000027,0,,14.605999999999767,32.63700000000017,0,German Grand Prix,1,1,47.096666666666664,1
33,3,30,0.46875,1,0,3,False,2,0,INTERMEDIATE,131.942,0.0,1.0,19.731000000000225,0,,0.83199999999988,16.51800000000003,0,German Grand Prix,1,1,49.2957,1
