race_id,race_progress,pit_stops_so_far,current_compound,race_track,fulfilled_second_compound,is_wet_race,is_raining,minutes_rain,gap_behind_s,n_cars_within_5s_ahead,tyre_age_diff_to_ahead,rejoin_gap_ahead_est_s,rejoin_gap_behind_est_s,y_compound,gap_behind_s_missing,tyre_age_diff_to_ahead_missing,rejoin_gap_ahead_est_s_missing,rejoin_gap_behind_est_s_missing
39,0.5094339622641509,1,MEDIUM,Russian Grand Prix,0,0,0,0.0,5.454000000000178,0,2.0,24.478999999999814,,SOFT,0,0,0,1
39,0.3018867924528302,0,SOFT,Russian Grand Prix,0,0,0,0.0,3.615000000000009,1,3.0,13.582999999999856,4.749000000000024,MEDIUM,0,0,0,0
39,0.5471698113207547,1,MEDIUM,Russian Grand Prix,1,0,0,0.0,11.555999999999585,2,11.0,2.2460000000000946,0.35599999999976717,SOFT,0,0,0,0
39,0.5471698113207547,0,MEDIUM,Russian Grand Prix,0,0,0,0.0,-8.251999999999953,0,28.0,8.644999999999982,7.486000000000331,SOFT,0,0,0,0
39,0.37735849056603776,0,SOFT,Russian Grand Prix,0,0,0,0.0,9.098000000000184,1,3.0,1.571999999999889,11.775000000000091,MEDIUM,0,0,0,0
39,0.5094339622641509,0,HARD,Russian Grand Prix,0,0,0,0.0,-2.1709999999998217,0,21.0,10.652999999999793,3.0100000000002183,SOFT,0,0,0,0
39,0.5471698113207547,1,SOFT,Russian Grand Prix,1,0,0,0.0,18.733000000000175,0,-11.0,11.199999999999818,,SOFT,0,0,0,1
39,0.03773584905660377,0,SOFT,Russian Grand Prix,0,0,0,0.0,,0,0.0,,,HARD,1,0,1,1
39,0.5094339622641509,1,HARD,Russian Grand Prix,1,0,0,0.0,13.663000000000011,0,14.0,10.815999999999804,,MEDIUM,0,0,0,1
40,0.4262295081967213,0,SOFT,Singapore Grand Prix,0,0,0,0.0,7.18100000000004,0,,4.412000000000262,10.802999999999884,HARD,0,1,0,0
40,0.3114754098360656,0,SOFT,Singapore Grand Prix,0,0,0,0.0,2.144999999999982,3,0.0,4.066000000000258,12.340999999999894,HARD,0,0,0,0
40,0.3114754098360656,0,SOFT,Singapore Grand Prix,0,0,0,0.0,2.211999999999989,3,3.0,7.503000000000156,8.903999999999996,HARD,0,0,0,0
40,0.5573770491803278,0,MEDIUM,Singapore Grand Prix,0,0,0,0.0,4.36200000000008,0,32.0,25.15599999999995,,HARD,0,0,0,1
40,0.36065573770491804,0,SOFT,Singapore Grand Prix,0,0,0,0.0,2.5289999999999964,0,0.0,3.28899999999976,3.318000000000211,HARD,0,0,0,0
40,0.01639344262295082,0,SOFT,Singapore Grand Prix,0,0,0,0.0,,0,0.0,69.56900000000002,,HARD,1,0,0,1
40,0.5737704918032787,1,HARD,Singapore Grand Prix,1,0,0,0.0,,11,33.0,3.8649999999997817,15.588000000000193,MEDIUM,1,0,0,0
40,0.32786885245901637,0,SOFT,Singapore Grand Prix,0,0,0,0.0,5.351000000000113,1,0.0,0.008000000000265572,13.69399999999996,HARD,0,0,0,0
40,0.3770491803278688,0,MEDIUM,Singapore Grand Prix,0,0,0,0.0,-81.05200000000013,0,12.0,36.039000000000215,,HARD,0,0,0,1
40,0.5737704918032787,1,HARD,Singapore Grand Prix,1,0,0,0.0,9.309000000000196,0,11.0,20.208999999999833,,SOFT,0,0,0,1
40,0.5081967213114754,0,MEDIUM,Singapore Grand Prix,0,0,0,0.0,0.38799999999991996,1,1.0,17.69900000000007,10.876999999999953,HARD,0,0,0,0
40,0.6721311475409836,1,HARD,Singapore Grand Prix,1,0,0,0.0,129.96500000000015,3,4.0,22.39600000000064,100.31700000000001,SOFT,0,0,0,0
40,0.7213114754098361,2,SOFT,Singapore Grand Prix,1,0,0,0.0,,0,-6.0,,,SOFT,1,0,1,1
40,0.5245901639344263,0,HARD,Singapore Grand Prix,0,0,0,0.0,1.5949999999998,2,20.0,9.188000000000102,13.769999999999527,MEDIUM,0,0,0,0
40,0.01639344262295082,0,SOFT,Singapore Grand Prix,0,0,0,0.0,40.051000000000016,4,3.0,30.301000000000002,10.533000000000015,HARD,0,0,0,0
40,0.5901639344262295,1,HARD,Singapore Grand Prix,1,0,0,0.0,9.402999999999793,1,19.0,18.720000000000255,14.106999999999971,MEDIUM,0,0,0,0
40,0.32786885245901637,0,SOFT,Singapore Grand Prix,0,0,0,0.0,0.5679999999997563,2,3.0,9.108000000000175,4.594000000000051,HARD,0,0,0,0
40,0.32786885245901637,0,SOFT,Singapore Grand Prix,0,0,0,0.0,0.14699999999993452,3,3.0,11.045000000000073,2.657000000000153,HARD,0,0,0,0
40,0.19672131147540983,0,MEDIUM,Singapore Grand Prix,0,0,0,0.0,-74.32500000000005,0,1.0,34.73700000000008,,HARD,0,0,0,1
40,0.5901639344262295,1,HARD,Singapore Grand Prix,1,0,0,0.0,32.827000000000226,2,20.0,29.760999999999967,3.3090000000001965,SOFT,0,0,0,0
40,0.5573770491803278,0,MEDIUM,Singapore Grand Prix,0,0,0,0.0,0.9490000000000691,1,12.0,1.606999999999971,,HARD,0,0,0,1
40,0.5901639344262295,1,HARD,Singapore Grand Prix,1,0,0,0.0,,0,-22.0,62.345000000000255,,SOFT,1,0,0,1
41,0.4090909090909091,0,SOFT,Spanish Grand Prix,0,0,0,0.0,29.674999999999727,0,,,7.458499999999731,MEDIUM,0,1,1,0
41,0.696969696969697,1,MEDIUM,Spanish Grand Prix,1,0,0,0.0,47.766999999999825,0,,,25.55049999999983,SOFT,0,1,1,0
41,0.2878787878787879,0,SOFT,Spanish Grand Prix,0,0,0,0.0,10.28599999999983,1,0.0,1.281500000000051,0.8985000000000127,MEDIUM,0,0,0,0
41,0.6060606060606061,1,MEDIUM,Spanish Grand Prix,1,0,0,0.0,0.5780000000004293,0,1.0,5.067499999999654,6.153500000000349,MEDIUM,0,0,0,0
41,0.30303030303030304,0,SOFT,Spanish Grand Prix,0,0,0,0.0,10.928000000000111,1,0.0,0.6814999999999145,3.4184999999999945,SOFT,0,0,0,0
41,0.6515151515151515,1,SOFT,Spanish Grand Prix,0,0,0,0.0,12.828999999999724,0,6.0,9.387500000000273,2.7234999999996035,MEDIUM,0,0,0,0
41,0.36363636363636365,0,SOFT,Spanish Grand Prix,0,0,0,0.0,2.5529999999998836,0,25.0,10.36850000000004,,HARD,0,0,0,1
41,0.6818181818181818,1,HARD,Spanish Grand Prix,1,0,0,0.0,7.655999999999949,0,0.0,7.008499999999913,17.297500000000127,MEDIUM,0,0,0,0
41,0.3939393939393939,0,SOFT,Spanish Grand Prix,0,0,0,0.0,20.472999999999956,0,0.0,1.74350000000004,9.678499999999985,MEDIUM,0,0,0,0
41,0.6818181818181818,1,MEDIUM,Spanish Grand Prix,1,0,0,0.0,20.748000000000047,0,1.0,0.09250000000020009,6.5034999999998035,SOFT,0,0,0,0
41,0.36363636363636365,0,SOFT,Spanish Grand Prix,0,0,0,0.0,0.8579999999999472,1,-3.0,12.921499999999924,,MEDIUM,0,0,0,1
41,0.696969696969697,1,MEDIUM,Spanish Grand Prix,1,0,0,0.0,,1,21.0,24.534499999999753,4.237500000000182,SOFT,1,0,0,0
41,0.3787878787878788,0,SOFT,Spanish Grand Prix,0,0,0,0.0,9.281999999999698,0,0.0,0.4185000000002219,8.893499999999676,HARD,0,0,0,0
41,0.696969696969697,1,HARD,Spanish Grand Prix,1,0,0,0.0,2.262000000000171,1,17.0,11.215499999999793,3.7265000000002146,MEDIUM,0,0,0,0
41,0.36363636363636365,0,SOFT,Spanish Grand Prix,0,0,0,0.0,3.9079999999999018,3,0.0,14.44549999999981,,MEDIUM,0,0,0,1
41,0.6818181818181818,1,MEDIUM,Spanish Grand Prix,1,0,0,0.0,7.552000000000135,0,0.0,14.664499999999862,9.641500000000178,SOFT,0,0,0,0
41,0.3939393939393939,0,SOFT,Spanish Grand Prix,0,0,0,0.0,7.087999999999738,2,22.0,1.1635000000001128,1.9014999999999418,MEDIUM,0,0,0,0
41,0.696969696969697,1,MEDIUM,Spanish Grand Prix,1,0,0,0.0,31.771999999999935,0,-4.0,35.61650000000009,9.555499999999938,SOFT,0,0,0,0
41,0.3484848484848485,0,SOFT,Spanish Grand Prix,0,0,0,0.0,1.0379999999997835,1,22.0,2.681500000000142,,MEDIUM,0,0,0,1
41,0.6818181818181818,1,MEDIUM,Spanish Grand Prix,1,0,0,0.0,4.550999999999931,1,-2.0,17.665500000000065,1.9934999999995853,SOFT,0,0,0,0
41,0.3333333333333333,0,SOFT,Spanish Grand Prix,0,0,0,0.0,0.3309999999999036,0,0.0,1.9165000000000418,0.7304999999998927,MEDIUM,0,0,0,0
41,0.696969696969697,1,MEDIUM,Spanish Grand Prix,1,0,0,0.0,13.400000000000091,0,18.0,8.816499999999905,22.95550000000003,SOFT,0,0,0,0
41,0.42424242424242425,0,MEDIUM,Spanish Grand Prix,0,0,0,0.0,0.24899999999979627,1,24.0,19.782500000000255,,HARD,0,0,0,1
41,0.6818181818181818,1,HARD,Spanish Grand Prix,1,0,0,0.0,,0,7.0,46.522500000000036,,SOFT,1,0,0,1
41,0.5303030303030303,0,MEDIUM,Spanish Grand Prix,0,0,0,0.0,4.67699999999968,1,25.0,13.205500000000029,7.0715000000000146,SOFT,0,0,0,0
41,0.3787878787878788,0,SOFT,Spanish Grand Prix,0,0,0,0.0,7.622000000000298,1,22.0,5.0324999999998,1.975500000000011,MEDIUM,0,0,0,0
41,0.6818181818181818,1,MEDIUM,Spanish Grand Prix,1,0,0,0.0,19.65899999999965,1,-2.0,2.5575000000003456,2.499499999999898,MEDIUM,0,0,0,0
41,0.3181818181818182,0,SOFT,Spanish Grand Prix,0,0,0,0.0,1.4179999999998927,2,3.0,6.336500000000115,,MEDIUM,0,0,0,1
41,0.6818181818181818,1,MEDIUM,Spanish Grand Prix,1,0,0,0.0,4.147000000000389,0,5.0,13.518499999999676,6.1404999999999745,MEDIUM,0,0,0,0
42,0.42857142857142855,0,MEDIUM,United States Grand Prix,0,0,0,0.0,3.324999999999818,1,17.0,20.69800000000032,19.20600000000013,HARD,0,0,0,0
42,0.23214285714285715,0,MEDIUM,United States Grand Prix,0,0,0,0.0,0.4580000000000837,1,0.0,0.8659999999997581,5.097000000000207,HARD,0,0,0,0
42,0.6071428571428571,1,HARD,United States Grand Prix,1,0,0,0.0,3.9600000000000364,0,2.0,20.063000000000102,7.636999999999716,MEDIUM,0,0,0,0
42,0.375,0,SOFT,United States Grand Prix,0,0,0,0.0,12.912999999999556,0,15.0,3.5130000000003747,1.2019999999997708,HARD,0,0,0,0
42,0.25,0,MEDIUM,United States Grand Prix,0,0,0,0.0,3.533999999999878,0,,2.5329999999999018,2.3330000000000837,HARD,0,1,0,0
42,0.625,1,HARD,United States Grand Prix,1,0,0,0.0,10.371000000000095,0,,13.652000000000044,1.4479999999998654,MEDIUM,0,1,0,0
42,0.32142857142857145,0,SOFT,United States Grand Prix,0,0,0,0.0,2.509999999999991,0,0.0,7.449999999999818,3.178000000000111,HARD,0,0,0,0
42,0.35714285714285715,0,MEDIUM,United States Grand Prix,0,0,0,0.0,8.389999999999873,0,15.0,1.567000000000462,2.212999999999738,HARD,0,0,0,0
42,0.75,1,HARD,United States Grand Prix,1,0,0,0.0,29.323999999999614,0,14.0,53.33899999999994,5.300999999999476,SOFT,0,0,0,0
42,0.42857142857142855,0,MEDIUM,United States Grand Prix,0,0,0,0.0,1.093000000000302,2,19.0,5.59900000000016,1.2080000000000837,HARD,0,0,0,0
42,0.42857142857142855,0,MEDIUM,United States Grand Prix,0,0,0,0.0,1.1210000000000946,0,21.0,22.902000000000044,,HARD,0,0,0,1
42,0.16071428571428573,0,MEDIUM,United States Grand Prix,0,0,0,0.0,0.07500000000004547,2,0.0,21.297000000000025,,HARD,0,0,0,1
42,0.5178571428571429,1,HARD,United States Grand Prix,1,0,0,0.0,0.2829999999999018,0,9.0,12.281000000000404,11.029999999999745,SOFT,0,0,0,0
42,0.32142857142857145,0,SOFT,United States Grand Prix,0,0,0,0.0,0.6310000000000855,1,-3.0,9.959999999999809,0.66800000000012,HARD,0,0,0,0
42,0.7142857142857143,1,HARD,United States Grand Prix,1,0,0,0.0,20.670000000000073,1,6.0,3.3530000000000655,0.042000000000371074,SOFT,0,0,0,0
42,0.48214285714285715,0,HARD,United States Grand Prix,0,0,0,0.0,1.9910000000004402,1,20.0,2.962999999999738,19.29200000000037,MEDIUM,0,0,0,0
42,0.6964285714285714,1,MEDIUM,United States Grand Prix,1,0,0,0.0,2.3659999999999854,0,-3.0,21.657000000000153,0.6459999999997308,SOFT,0,0,0,0
42,0.017857142857142856,0,SOFT,United States Grand Prix,0,0,0,0.0,0.07600000000000762,4,0.0,20.003,,MEDIUM,0,0,0,1
42,0.35714285714285715,1,MEDIUM,United States Grand Prix,1,0,0,0.0,3.507999999999811,2,-1.0,7.451000000000022,5.0659999999998035,MEDIUM,0,0,0,0
42,0.7142857142857143,2,MEDIUM,United States Grand Prix,1,0,0,0.0,3.9279999999998836,0,0.0,3.729000000000269,16.940999999999804,SOFT,0,0,0,0
42,0.3392857142857143,0,SOFT,United States Grand Prix,0,0,0,0.0,9.580999999999904,1,0.0,8.452999999999975,0.7609999999999673,HARD,0,0,0,0
42,0.75,1,HARD,United States Grand Prix,1,0,0,0.0,1.625,1,2.0,12.514000000000124,6.7849999999998545,MEDIUM,0,0,0,0
42,0.375,0,HARD,United States Grand Prix,0,0,0,0.0,0.8930000000000291,1,0.0,6.963999999999942,6.08199999999988,MEDIUM,0,0,0,0
42,0.6964285714285714,1,MEDIUM,United States Grand Prix,1,0,0,0.0,22.302999999999884,1,6.0,1.7200000000002547,1.0729999999998654,SOFT,0,0,0,0
42,0.30357142857142855,0,MEDIUM,United States Grand Prix,0,0,0,0.0,6.701999999999771,1,0.0,17.32100000000014,,HARD,0,0,0,1
42,0.6964285714285714,1,HARD,United States Grand Prix,1,0,0,0.0,18.259000000000015,1,12.0,5.764000000000124,,SOFT,0,0,0,1
43,0.2692307692307692,0,MEDIUM,70th Anniversary Grand Prix,0,0,0,0.0,0.9820000000001983,0,,4.579999999999927,1.5770000000002256,HARD,0,1,0,0
43,0.7884615384615384,1,HARD,70th Anniversary Grand Prix,1,0,0,0.0,7.889999999999873,0,,14.430000000000291,1.074999999999818,HARD,0,1,0,0
43,0.4230769230769231,0,HARD,70th Anniversary Grand Prix,0,0,0,0.0,1.5610000000001492,2,12.0,10.80600000000004,,HARD,0,0,0,1
43,0.6346153846153846,1,HARD,70th Anniversary Grand Prix,0,0,0,0.0,0.8260000000000218,3,-3.0,2.4600000000000364,,MEDIUM,0,0,0,1
43,0.5,0,HARD,70th Anniversary Grand Prix,0,0,0,0.0,20.059999999999945,0,,3.450000000000273,7.682999999999538,MEDIUM,0,1,0,0
43,0.6153846153846154,1,MEDIUM,70th Anniversary Grand Prix,1,0,0,0.0,2.5169999999998254,0,,4.5020000000004075,8.549999999999727,HARD,0,1,0,0
43,0.2692307692307692,0,MEDIUM,70th Anniversary Grand Prix,0,0,0,0.0,2.8500000000001364,2,0.0,1.41399999999976,1.518000000000029,MEDIUM,0,0,0,0
43,0.5,1,MEDIUM,70th Anniversary Grand Prix,0,0,0,0.0,1.3090000000001965,1,7.0,2.2730000000001382,10.166000000000167,HARD,0,0,0,0
43,0.6730769230769231,2,HARD,70th Anniversary Grand Prix,1,0,0,0.0,0.09899999999970532,0,-4.0,10.399000000000342,,MEDIUM,0,0,0,1
43,0.25,0,MEDIUM,70th Anniversary Grand Prix,0,0,0,0.0,2.70699999999988,0,,2.9529999999999745,3.132000000000062,HARD,0,1,0,0
43,0.6153846153846154,1,HARD,70th Anniversary Grand Prix,1,0,0,0.0,6.749000000000251,1,13.0,7.019000000000233,6.032999999999902,HARD,0,0,0,0
43,0.4230769230769231,0,HARD,70th Anniversary Grand Prix,0,0,0,0.0,0.8219999999996617,0,14.0,0.8580000000001746,,MEDIUM,0,0,0,1
43,0.6538461538461539,1,MEDIUM,70th Anniversary Grand Prix,1,0,0,0.0,1.2269999999998618,2,3.0,1.6280000000001564,,HARD,0,0,0,1
43,0.34615384615384615,0,MEDIUM,70th Anniversary Grand Prix,0,0,0,0.0,6.586999999999762,1,17.0,3.9710000000000036,1.38799999999992,HARD,0,0,0,0
43,0.34615384615384615,0,MEDIUM,70th Anniversary Grand Prix,0,0,0,0.0,1.759999999999991,0,0.0,1.0499999999999545,0.2760000000000673,HARD,0,0,0,0
43,0.5961538461538461,1,HARD,70th Anniversary Grand Prix,1,0,0,0.0,4.2590000000000146,0,-4.0,11.271999999999935,1.8330000000000837,HARD,0,0,0,0
43,0.1346153846153846,0,MEDIUM,70th Anniversary Grand Prix,0,0,0,0.0,2.797999999999888,3,0.0,6.565000000000055,,HARD,0,0,0,1
43,0.4423076923076923,1,HARD,70th Anniversary Grand Prix,1,0,0,0.0,2.83199999999988,1,-1.0,20.890000000000327,,HARD,0,0,0,1
43,0.4230769230769231,0,MEDIUM,70th Anniversary Grand Prix,0,0,0,0.0,1.7560000000003129,2,18.0,6.505999999999858,,HARD,0,0,0,1
43,0.5,0,HARD,70th Anniversary Grand Prix,0,0,0,0.0,12.439000000000306,1,22.0,15.93899999999985,,MEDIUM,0,0,0,1
43,0.28846153846153844,0,MEDIUM,70th Anniversary Grand Prix,0,0,0,0.0,2.8980000000001382,0,0.0,0.2799999999999727,2.0280000000002474,HARD,0,0,0,0
43,0.5769230769230769,1,HARD,70th Anniversary Grand Prix,1,0,0,0.0,2.66800000000012,0,-1.0,11.4050000000002,2.532000000000153,HARD,0,0,0,0
43,0.8461538461538461,2,HARD,70th Anniversary Grand Prix,1,0,0,0.0,2.3780000000001564,0,11.0,0.4780000000000655,4.945999999999913,SOFT,0,0,0,0
43,0.11538461538461539,0,MEDIUM,70th Anniversary Grand Prix,0,0,0,0.0,1.3039999999999736,4,0.0,15.32000000000005,,HARD,0,0,0,1
43,0.5769230769230769,1,HARD,70th Anniversary Grand Prix,1,0,0,0.0,13.937000000000353,0,12.0,3.7040000000001783,4.454000000000178,HARD,0,0,0,0
43,0.23076923076923078,0,MEDIUM,70th Anniversary Grand Prix,0,0,0,0.0,1.7660000000000764,2,0.0,6.152999999999793,,HARD,0,0,0,1
43,0.5576923076923077,1,HARD,70th Anniversary Grand Prix,1,0,0,0.0,10.679999999999836,1,-6.0,14.91800000000012,1.7480000000000473,HARD,0,0,0,0
43,0.36538461538461536,0,HARD,70th Anniversary Grand Prix,0,0,0,0.0,1.6359999999999673,2,0.0,11.69199999999978,,HARD,0,0,0,1
43,0.6730769230769231,1,HARD,70th Anniversary Grand Prix,0,0,0,0.0,4.705999999999676,0,12.0,5.03400000000056,3.0219999999994798,MEDIUM,0,0,0,0
44,0.18181818181818182,0,MEDIUM,Abu Dhabi Grand Prix,0,0,0,0.0,6.8530000000000655,0,0.0,0.4535000000000764,2.4845000000000255,HARD,0,0,0,0
44,0.6363636363636364,0,HARD,Abu Dhabi Grand Prix,0,0,0,0.0,-160.66899999999987,0,10.0,12.524499999999989,,MEDIUM,0,0,0,1
44,0.18181818181818182,0,MEDIUM,Abu Dhabi Grand Prix,0,0,0,0.0,4.917000000000144,0,,3.2144999999998163,3.348500000000058,HARD,0,1,0,0
44,0.7090909090909091,0,HARD,Abu Dhabi Grand Prix,0,0,0,0.0,-156.51800000000003,0,10.0,6.504500000000007,0.1894999999999527,MEDIUM,0,0,0,0
44,0.18181818181818182,0,MEDIUM,Abu Dhabi Grand Prix,0,0,0,0.0,6.732999999999947,1,0.0,1.5685000000000855,5.630499999999984,HARD,0,0,0,0
44,0.18181818181818182,0,MEDIUM,Abu Dhabi Grand Prix,0,0,0,0.0,0.6489999999998872,0,0.0,2.156500000000051,5.0474999999999,HARD,0,0,0,0
44,0.4,0,MEDIUM,Abu Dhabi Grand Prix,0,0,0,0.0,-157.067,0,13.0,32.92650000000049,,HARD,0,0,0,1
44,0.18181818181818182,0,SOFT,Abu Dhabi Grand Prix,0,0,0,0.0,2.938000000000102,1,0.0,2.805499999999938,4.398500000000013,HARD,0,0,0,0
44,0.18181818181818182,0,SOFT,Abu Dhabi Grand Prix,0,0,0,0.0,3.9400000000000546,2,0.0,5.74350000000004,1.4604999999999109,HARD,0,0,0,0
44,0.18181818181818182,0,MEDIUM,Abu Dhabi Grand Prix,0,0,0,0.0,0.4730000000001837,3,0.0,5.716499999999996,,HARD,0,0,0,1
44,0.18181818181818182,0,MEDIUM,Abu Dhabi Grand Prix,0,0,0,0.0,7.203999999999951,0,-3.0,14.513500000000022,,HARD,0,0,0,1
44,0.18181818181818182,0,SOFT,Abu Dhabi Grand Prix,0,0,0,0.0,6.5629999999998745,0,0.0,0.03050000000007458,2.190499999999929,HARD,0,0,0,0
44,0.18181818181818182,0,SOFT,Abu Dhabi Grand Prix,0,0,0,0.0,7.199000000000069,0,0.0,3.2814999999998236,5.042500000000018,HARD,0,0,0,0
44,0.18181818181818182,0,SOFT,Abu Dhabi Grand Prix,0,0,0,0.0,0.39799999999991087,1,0.0,2.4795000000001437,,HARD,0,0,0,1
44,0.18181818181818182,0,MEDIUM,Abu Dhabi Grand Prix,0,0,0,0.0,,0,0.0,28.921499999999924,,HARD,1,0,0,1
45,0.29577464788732394,0,SOFT,Austrian Grand Prix,0,0,0,0.0,6.948000000000093,0,0.0,0.29349999999999454,7.697499999999991,SOFT,0,0,0,0
45,0.7183098591549296,1,HARD,Austrian Grand Prix,1,0,0,0.0,0.27500000000009095,3,0.0,3.664874999999938,,HARD,0,0,0,1
45,0.29577464788732394,0,MEDIUM,Austrian Grand Prix,0,0,0,0.0,8.333000000000084,0,-3.0,2.3115000000000236,45.42549999999983,MEDIUM,0,0,0,0
45,0.647887323943662,1,HARD,Austrian Grand Prix,1,0,0,0.0,22.43199999999979,0,-1.0,34.43549999999959,0.7545000000000073,HARD,0,0,0,0
45,0.7183098591549296,2,SOFT,Austrian Grand Prix,1,0,0,0.0,0.3540000000002692,3,0.0,9.400874999999814,,SOFT,0,0,0,1
45,0.30985915492957744,0,SOFT,Austrian Grand Prix,0,0,0,0.0,54.87000000000012,0,,,28.979500000000144,SOFT,0,1,1,0
45,0.7323943661971831,1,HARD,Austrian Grand Prix,1,0,0,0.0,45.8130000000001,0,,,36.05812500000002,HARD,0,1,1,0
45,0.29577464788732394,0,SOFT,Austrian Grand Prix,0,0,0,0.0,11.036000000000058,1,0.0,2.308499999999867,6.8185000000000855,SOFT,0,0,0,0
45,0.6619718309859155,1,HARD,Austrian Grand Prix,1,0,0,0.0,7.225000000000364,1,0.0,9.30349999999953,2.203500000000531,HARD,0,0,0,0
45,0.7183098591549296,2,MEDIUM,Austrian Grand Prix,1,0,0,0.0,0.5399999999999636,6,0.0,7.35287500000004,,MEDIUM,0,0,0,1
45,0.29577464788732394,0,SOFT,Austrian Grand Prix,0,0,0,0.0,2.237999999999829,2,0.0,0.0705000000000382,9.056499999999915,SOFT,0,0,0,0
45,0.647887323943662,1,HARD,Austrian Grand Prix,1,0,0,0.0,2.8769999999999527,1,0.0,6.240499999999429,6.517500000000382,HARD,0,0,0,0
45,0.7183098591549296,2,MEDIUM,Austrian Grand Prix,1,0,0,0.0,0.737999999999829,6,0.0,4.191874999999982,,MEDIUM,0,0,0,1
45,0.29577464788732394,0,SOFT,Austrian Grand Prix,0,0,0,0.0,2.810000000000173,1,0.0,5.593499999999949,2.7395000000001346,SOFT,0,0,0,0
45,0.7183098591549296,1,MEDIUM,Austrian Grand Prix,1,0,0,0.0,1.2349999999996726,0,0.0,0.7708750000001601,,MEDIUM,0,0,0,1
45,0.29577464788732394,0,MEDIUM,Austrian Grand Prix,0,0,0,0.0,9.126999999999953,0,0.0,10.644500000000107,37.092499999999745,MEDIUM,0,0,0,0
45,0.7183098591549296,1,HARD,Austrian Grand Prix,1,0,0,0.0,0.1979999999998654,4,0.0,3.939875000000029,,HARD,0,0,0,1
45,0.29577464788732394,0,MEDIUM,Austrian Grand Prix,0,0,0,0.0,47.73699999999985,1,0.0,23.583499999999958,26.059499999999844,MEDIUM,0,0,0,0
45,0.7183098591549296,1,HARD,Austrian Grand Prix,1,0,0,0.0,0.5239999999998872,2,22.0,3.140875000000051,,HARD,0,0,0,1
45,0.2676056338028169,0,MEDIUM,Austrian Grand Prix,0,0,0,0.0,1.3120000000001255,13,0.0,20.365499999999884,1.0054999999999836,HARD,0,0,0,0
45,0.647887323943662,1,HARD,Austrian Grand Prix,1,0,0,0.0,,13,6.0,1.25649999999996,9.822500000000218,SOFT,1,0,0,0
45,0.29577464788732394,0,SOFT,Austrian Grand Prix,0,0,0,0.0,7.935999999999922,0,0.0,7.241500000000087,0.7494999999998981,SOFT,0,0,0,0
45,0.647887323943662,1,HARD,Austrian Grand Prix,1,0,0,0.0,4.597000000000207,0,0.0,5.07549999999992,5.466499999999996,HARD,0,0,0,0
45,0.7183098591549296,2,SOFT,Austrian Grand Prix,1,0,0,0.0,1.1350000000002183,1,-22.0,2.0058749999998327,,SOFT,0,0,0,1
45,0.29577464788732394,0,SOFT,Austrian Grand Prix,0,0,0,0.0,1.4519999999999982,0,0.0,4.141499999999951,4.191500000000133,SOFT,0,0,0,0
45,0.647887323943662,1,HARD,Austrian Grand Prix,1,0,0,0.0,3.563999999999851,0,0.0,2.676499999999578,10.081500000000233,HARD,0,0,0,0
45,0.7183098591549296,2,MEDIUM,Austrian Grand Prix,1,0,0,0.0,0.05400000000008731,5,-25.0,4.1378749999998945,,MEDIUM,0,0,0,1
45,0.29577464788732394,0,MEDIUM,Austrian Grand Prix,0,0,0,0.0,1.905999999999949,0,0.0,19.77150000000006,27.965499999999793,MEDIUM,0,0,0,0
45,0.647887323943662,1,HARD,Austrian Grand Prix,1,0,0,0.0,0.9920000000001892,2,0.0,7.927499999999782,14.504500000000007,HARD,0,0,0,0
45,0.7183098591549296,2,SOFT,Austrian Grand Prix,1,0,0,0.0,1.5079999999998108,7,1.0,7.892875000000004,,SOFT,0,0,0,1
45,0.28169014084507044,0,MEDIUM,Austrian Grand Prix,0,0,0,0.0,18.380999999999858,1,0.0,3.296500000000151,,MEDIUM,0,0,0,1
45,0.704225352112676,1,HARD,Austrian Grand Prix,1,0,0,0.0,0.8720000000002983,3,1.0,5.241875000000164,,HARD,0,0,0,1
45,0.7183098591549296,2,HARD,Austrian Grand Prix,1,0,0,0.0,,4,26.0,10.108875000000353,,HARD,1,0,0,1
45,0.28169014084507044,0,MEDIUM,Austrian Grand Prix,0,0,0,0.0,22.80600000000004,13,0.0,5.489499999999907,1.128500000000031,HARD,0,0,0,0
45,0.29577464788732394,0,MEDIUM,Austrian Grand Prix,0,0,0,0.0,1.7850000000000819,0,0.0,19.892499999999927,,MEDIUM,0,0,0,1
45,0.647887323943662,1,HARD,Austrian Grand Prix,1,0,0,0.0,-103.00099999999975,0,-1.0,44.10949999999957,,HARD,0,0,0,1
45,0.7183098591549296,2,SOFT,Austrian Grand Prix,1,0,0,0.0,2.423000000000229,7,-1.0,4.929874999999811,,SOFT,0,0,0,1
46,0.017543859649122806,0,MEDIUM,Bahrain Grand Prix,0,0,0,0.0,8.730000000000004,0,,3.3729999999999905,6.289000000000016,MEDIUM,0,1,0,0
46,0.3333333333333333,1,MEDIUM,Bahrain Grand Prix,0,0,0,0.0,19.383000000000038,0,,5.416999999999916,10.93300000000022,MEDIUM,0,1,0,0
46,0.6140350877192983,2,MEDIUM,Bahrain Grand Prix,0,0,0,0.0,64.09199999999964,0,,86.77900000000045,28.001999999999498,HARD,0,1,0,0
46,0.017543859649122806,0,MEDIUM,Bahrain Grand Prix,0,0,0,0.0,2.6440000000000055,0,2.0,14.463999999999999,,HARD,0,0,0,1
