race_id,race_progress,pit_stops_so_far,current_compound,race_track,fulfilled_second_compound,rained_yet,is_raining,minutes_rain,y_compound
1,0.12727272727272726,0,MEDIUM,Abu Dhabi Grand Prix,0,0,0,,HARD
1,0.2727272727272727,0,MEDIUM,Abu Dhabi Grand Prix,0,0,0,,HARD
1,0.3090909090909091,0,SOFT,Abu Dhabi Grand Prix,0,0,0,,HARD
1,0.6,0,MEDIUM,Abu Dhabi Grand Prix,0,0,0,,HARD
1,0.2909090909090909,0,MEDIUM,Abu Dhabi Grand Prix,0,0,0,,HARD
1,0.7272727272727273,1,HARD,Abu Dhabi Grand Prix,1,0,0,,MEDIUM
1,0.6727272727272727,0,MEDIUM,Abu Dhabi Grand Prix,0,0,0,,HARD
1,0.12727272727272726,0,SOFT,Abu Dhabi Grand Prix,0,0,0,,HARD
1,0.4727272727272727,0,MEDIUM,Abu Dhabi Grand Prix,0,0,0,,HARD
1,0.12727272727272726,0,SOFT,Abu Dhabi Grand Prix,0,0,0,,HARD
1,0.7454545454545455,0,HARD,Abu Dhabi Grand Prix,0,0,0,,MEDIUM
1,0.4909090909090909,0,MEDIUM,Abu Dhabi Grand Prix,0,0,0,,HARD
1,0.01818181818181818,1,MEDIUM,Abu Dhabi Grand Prix,0,0,0,,MEDIUM
1,0.7272727272727273,0,HARD,Abu Dhabi Grand Prix,0,0,0,,MEDIUM
1,0.6363636363636364,0,HARD,Abu Dhabi Grand Prix,0,0,0,,MEDIUM
1,0.6363636363636364,0,HARD,Abu Dhabi Grand Prix,0,0,0,,MEDIUM
2,0.3275862068965517,0,SOFT,Australian Grand Prix,0,0,0,,HARD
2,0.4482758620689655,0,SOFT,Australian Grand Prix,0,0,0,,HARD
2,0.3620689655172414,0,MEDIUM,Australian Grand Prix,0,0,0,,HARD
2,0.4482758620689655,0,MEDIUM,Australian Grand Prix,0,0,0,,HARD
2,0.43103448275862066,0,SOFT,Australian Grand Prix,0,0,0,,MEDIUM
2,0.3793103448275862,0,SOFT,Australian Grand Prix,0,0,0,,HARD
2,0.3448275862068966,0,MEDIUM,Australian Grand Prix,0,0,0,,HARD
2,0.46551724137931033,1,HARD,Australian Grand Prix,1,0,0,,SOFT
2,0.41379310344827586,0,SOFT,Australian Grand Prix,0,0,0,,HARD
2,0.4482758620689655,0,SOFT,Australian Grand Prix,0,0,0,,HARD
2,0.017241379310344827,1,,Australian Grand Prix,0,0,0,,HARD
2,0.3793103448275862,1,HARD,Australian Grand Prix,0,0,0,,SOFT
2,0.43103448275862066,0,MEDIUM,Australian Grand Prix,0,0,0,,HARD
2,0.5,1,HARD,Australian Grand Prix,1,0,0,,SOFT
2,0.43103448275862066,0,SOFT,Australian Grand Prix,0,0,0,,MEDIUM
2,0.39655172413793105,0,SOFT,Australian Grand Prix,0,0,0,,HARD
2,0.3103448275862069,0,SOFT,Australian Grand Prix,0,0,0,,HARD
2,0.41379310344827586,0,SOFT,Australian Grand Prix,0,0,0,,HARD
3,0.2112676056338028,0,SOFT,Austrian Grand Prix,0,0,0,,HARD
3,0.2112676056338028,0,MEDIUM,Austrian Grand Prix,0,0,0,,HARD
3,0.2112676056338028,0,SOFT,Austrian Grand Prix,0,0,0,,HARD
3,0.4788732394366197,1,HARD,Austrian Grand Prix,1,0,0,,MEDIUM
3,0.2112676056338028,0,MEDIUM,Austrian Grand Prix,0,0,0,,HARD
3,0.38028169014084506,0,MEDIUM,Austrian Grand Prix,0,0,0,,HARD
3,0.2112676056338028,0,SOFT,Austrian Grand Prix,0,0,0,,HARD
3,0.39436619718309857,0,SOFT,Austrian Grand Prix,0,0,0,,HARD
3,0.2112676056338028,0,MEDIUM,Austrian Grand Prix,0,0,0,,HARD
3,0.2112676056338028,0,SOFT,Austrian Grand Prix,0,0,0,,HARD
3,0.9154929577464789,1,HARD,Austrian Grand Prix,1,0,0,,MEDIUM
3,0.014084507042253521,2,,Austrian Grand Prix,0,0,0,,HARD
3,0.5633802816901409,1,HARD,Austrian Grand Prix,0,0,0,,HARD
3,0.9154929577464789,2,HARD,Austrian Grand Prix,0,0,0,,
3,0.3380281690140845,0,MEDIUM,Austrian Grand Prix,0,0,0,,HARD
3,0.8450704225352113,1,HARD,Austrian Grand Prix,1,0,0,,SOFT
3,0.2112676056338028,0,MEDIUM,Austrian Grand Prix,0,0,0,,HARD
3,0.2112676056338028,0,MEDIUM,Austrian Grand Prix,0,0,0,,HARD
3,0.6338028169014085,0,HARD,Austrian Grand Prix,0,0,0,,MEDIUM
3,0.2112676056338028,0,SOFT,Austrian Grand Prix,0,0,0,,HARD
4,0.43137254901960786,0,MEDIUM,Azerbaijan Grand Prix,0,0,0,,HARD
4,0.7843137254901961,1,HARD,Azerbaijan Grand Prix,1,0,0,,SOFT
4,0.5882352941176471,0,MEDIUM,Azerbaijan Grand Prix,0,0,0,,HARD
4,0.7843137254901961,1,HARD,Azerbaijan Grand Prix,1,0,0,,SOFT
4,0.7843137254901961,0,MEDIUM,Azerbaijan Grand Prix,0,0,0,,SOFT
4,0.29411764705882354,0,SOFT,Azerbaijan Grand Prix,0,0,0,,HARD
4,0.7843137254901961,1,HARD,Azerbaijan Grand Prix,1,0,0,,SOFT
4,0.47058823529411764,0,MEDIUM,Azerbaijan Grand Prix,0,0,0,,HARD
4,0.7843137254901961,1,HARD,Azerbaijan Grand Prix,1,0,0,,SOFT
4,0.0392156862745098,0,SOFT,Azerbaijan Grand Prix,0,0,0,,HARD
4,0.7843137254901961,1,HARD,Azerbaijan Grand Prix,1,0,0,,MEDIUM
4,0.0392156862745098,0,HARD,Azerbaijan Grand Prix,0,0,0,,MEDIUM
4,0.7843137254901961,1,MEDIUM,Azerbaijan Grand Prix,1,0,0,,SOFT
4,0.0196078431372549,2,,Azerbaijan Grand Prix,0,0,0,,HARD
4,0.7647058823529411,1,HARD,Azerbaijan Grand Prix,0,0,0,,SOFT
4,0.0196078431372549,2,,Azerbaijan Grand Prix,0,0,0,,HARD
4,0.7843137254901961,1,HARD,Azerbaijan Grand Prix,0,0,0,,SOFT
4,0.0196078431372549,2,,Azerbaijan Grand Prix,0,0,0,,SOFT
4,0.43137254901960786,1,SOFT,Azerbaijan Grand Prix,0,0,0,,MEDIUM
4,0.7647058823529411,2,MEDIUM,Azerbaijan Grand Prix,1,0,0,,SOFT
4,0.45098039215686275,0,MEDIUM,Azerbaijan Grand Prix,0,0,0,,HARD
4,0.7843137254901961,1,HARD,Azerbaijan Grand Prix,1,0,0,,SOFT
4,0.23529411764705882,0,SOFT,Azerbaijan Grand Prix,0,0,0,,HARD
4,0.7647058823529411,1,HARD,Azerbaijan Grand Prix,1,0,0,,SOFT
4,0.0196078431372549,2,,Azerbaijan Grand Prix,0,0,0,,HARD
4,0.7843137254901961,1,HARD,Azerbaijan Grand Prix,0,0,0,,SOFT
5,0.43859649122807015,0,MEDIUM,Bahrain Grand Prix,0,0,0,,MEDIUM
5,0.2982456140350877,0,SOFT,Bahrain Grand Prix,0,0,0,,SOFT
5,0.3333333333333333,0,SOFT,Bahrain Grand Prix,0,0,0,,SOFT
5,0.2807017543859649,0,SOFT,Bahrain Grand Prix,0,0,0,,SOFT
5,0.45614035087719296,1,SOFT,Bahrain Grand Prix,0,0,0,,MEDIUM
5,0.05263157894736842,0,MEDIUM,Bahrain Grand Prix,0,0,0,,HARD
5,0.5964912280701754,1,HARD,Bahrain Grand Prix,1,0,0,,SOFT
5,0.3157894736842105,0,SOFT,Bahrain Grand Prix,0,0,0,,MEDIUM
5,0.5263157894736842,1,MEDIUM,Bahrain Grand Prix,1,0,0,,SOFT
5,0.7894736842105263,2,SOFT,Bahrain Grand Prix,1,0,0,,SOFT
5,0.22807017543859648,0,SOFT,Bahrain Grand Prix,0,0,0,,SOFT
5,0.47368421052631576,1,SOFT,Bahrain Grand Prix,0,0,0,,MEDIUM
5,0.24561403508771928,0,MEDIUM,Bahrain Grand Prix,0,0,0,,HARD
5,0.6842105263157895,1,HARD,Bahrain Grand Prix,1,0,0,,SOFT
5,0.17543859649122806,0,MEDIUM,Bahrain Grand Prix,0,0,0,,SOFT
5,0.5087719298245614,1,SOFT,Bahrain Grand Prix,1,0,0,,SOFT
5,0.17543859649122806,0,SOFT,Bahrain Grand Prix,0,0,0,,MEDIUM
5,0.49122807017543857,1,MEDIUM,Bahrain Grand Prix,1,0,0,,HARD
5,0.38596491228070173,0,MEDIUM,Bahrain Grand Prix,0,0,0,,HARD
5,0.7017543859649122,1,HARD,Bahrain Grand Prix,1,0,0,,SOFT
5,0.2631578947368421,0,SOFT,Bahrain Grand Prix,0,0,0,,MEDIUM
5,0.5964912280701754,1,MEDIUM,Bahrain Grand Prix,1,0,0,,SOFT
5,0.2631578947368421,0,SOFT,Bahrain Grand Prix,0,0,0,,HARD
5,0.6140350877192983,1,HARD,Bahrain Grand Prix,1,0,0,,MEDIUM
5,0.40350877192982454,0,MEDIUM,Bahrain Grand Prix,0,0,0,,HARD
5,0.2631578947368421,0,SOFT,Bahrain Grand Prix,0,0,0,,MEDIUM
5,0.6842105263157895,1,MEDIUM,Bahrain Grand Prix,1,0,0,,SOFT
6,0.022727272727272728,2,,Belgian Grand Prix,0,0,0,,SOFT
6,0.4772727272727273,1,SOFT,Belgian Grand Prix,0,0,0,,MEDIUM
6,0.022727272727272728,2,,Belgian Grand Prix,0,0,0,,
6,0.5,1,SOFT,Belgian Grand Prix,0,0,0,,MEDIUM
6,0.022727272727272728,2,,Belgian Grand Prix,0,0,0,,SOFT
6,0.5909090909090909,1,SOFT,Belgian Grand Prix,0,0,0,,MEDIUM
6,0.022727272727272728,2,,Belgian Grand Prix,0,0,0,,MEDIUM
6,0.045454545454545456,1,MEDIUM,Belgian Grand Prix,0,0,0,,SOFT
6,0.6590909090909091,2,SOFT,Belgian Grand Prix,1,0,0,,MEDIUM
6,0.022727272727272728,3,,Belgian Grand Prix,0,0,0,,HARD
6,0.5,1,HARD,Belgian Grand Prix,0,0,0,,SOFT
6,0.022727272727272728,2,,Belgian Grand Prix,0,0,0,,SOFT
6,0.5681818181818182,1,SOFT,Belgian Grand Prix,0,0,0,,MEDIUM
6,0.022727272727272728,2,,Belgian Grand Prix,0,0,0,,SOFT
6,0.5227272727272727,1,SOFT,Belgian Grand Prix,0,0,0,,SOFT
6,0.022727272727272728,2,,Belgian Grand Prix,0,0,0,,SOFT
6,0.5909090909090909,1,SOFT,Belgian Grand Prix,0,0,0,,SOFT
6,0.022727272727272728,2,,Belgian Grand Prix,0,0,0,,MEDIUM
6,0.7045454545454546,1,MEDIUM,Belgian Grand Prix,0,0,0,,SOFT
6,0.022727272727272728,2,,Belgian Grand Prix,0,0,0,,MEDIUM
6,0.5227272727272727,1,MEDIUM,Belgian Grand Prix,0,0,0,,SOFT
6,0.022727272727272728,2,,Belgian Grand Prix,0,0,0,,MEDIUM
6,0.045454545454545456,1,MEDIUM,Belgian Grand Prix,0,0,0,,HARD
6,0.6363636363636364,2,HARD,Belgian Grand Prix,1,0,0,,SOFT
6,0.022727272727272728,3,,Belgian Grand Prix,0,0,0,,MEDIUM
6,0.5454545454545454,1,MEDIUM,Belgian Grand Prix,0,0,0,,SOFT
6,0.022727272727272728,2,,Belgian Grand Prix,0,0,0,,SOFT
6,0.5681818181818182,1,SOFT,Belgian Grand Prix,0,0,0,,MEDIUM
6,0.022727272727272728,2,,Belgian Grand Prix,0,0,0,,SOFT
6,0.5454545454545454,1,SOFT,Belgian Grand Prix,0,0,0,,MEDIUM
6,0.022727272727272728,2,,Belgian Grand Prix,0,0,0,,MEDIUM
6,0.5909090909090909,1,MEDIUM,Belgian Grand Prix,0,0,0,,SOFT
7,0.2676056338028169,0,SOFT,Brazilian Grand Prix,0,0,0,,HARD
7,0.38028169014084506,0,MEDIUM,Brazilian Grand Prix,0,0,0,,HARD
7,0.7464788732394366,1,HARD,Brazilian Grand Prix,1,0,0,,SOFT
7,0.49295774647887325,0,SOFT,Brazilian Grand Prix,0,0,0,,MEDIUM
7,0.5492957746478874,0,SOFT,Brazilian Grand Prix,0,0,0,,MEDIUM
7,0.2535211267605634,0,SOFT,Brazilian Grand Prix,0,0,0,,HARD
7,0.8309859154929577,1,HARD,Brazilian Grand Prix,1,0,0,,MEDIUM
7,0.352112676056338,0,MEDIUM,Brazilian Grand Prix,0,0,0,,HARD
7,0.676056338028169,1,HARD,Brazilian Grand Prix,1,0,0,,SOFT
7,0.49295774647887325,0,SOFT,Brazilian Grand Prix,0,0,0,,HARD
7,0.5492957746478874,0,SOFT,Brazilian Grand Prix,0,0,0,,MEDIUM
7,0.4507042253521127,0,SOFT,Brazilian Grand Prix,0,0,0,,HARD
7,0.5774647887323944,0,MEDIUM,Brazilian Grand Prix,0,0,0,,SOFT
7,0.6901408450704225,0,HARD,Brazilian Grand Prix,0,0,0,,SOFT
7,0.39436619718309857,0,MEDIUM,Brazilian Grand Prix,0,0,0,,HARD
7,0.30985915492957744,0,SOFT,Brazilian Grand Prix,0,0,0,,HARD
7,0.5633802816901409,0,MEDIUM,Brazilian Grand Prix,0,0,0,,SOFT
7,0.8028169014084507,1,SOFT,Brazilian Grand Prix,1,0,0,,SOFT
7,0.43661971830985913,0,MEDIUM,Brazilian Grand Prix,0,0,0,,HARD
8,0.4807692307692308,0,SOFT,British Grand Prix,0,0,0,,MEDIUM
8,0.38461538461538464,0,SOFT,British Grand Prix,0,0,0,,MEDIUM
8,0.6346153846153846,1,MEDIUM,British Grand Prix,1,0,0,,SOFT
8,0.3269230769230769,0,SOFT,British Grand Prix,0,0,0,,MEDIUM
8,0.6346153846153846,1,MEDIUM,British Grand Prix,1,0,0,,SOFT
8,0.34615384615384615,0,SOFT,British Grand Prix,0,0,0,,MEDIUM
8,0.5769230769230769,1,MEDIUM,British Grand Prix,1,0,0,,SOFT
8,0.40384615384615385,0,SOFT,British Grand Prix,0,0,0,,MEDIUM
8,0.25,0,SOFT,British Grand Prix,0,0,0,,MEDIUM
8,0.6153846153846154,1,MEDIUM,British Grand Prix,1,0,0,,SOFT
8,0.4807692307692308,0,SOFT,British Grand Prix,0,0,0,,MEDIUM
8,0.25,0,SOFT,British Grand Prix,0,0,0,,MEDIUM
8,0.6153846153846154,1,MEDIUM,British Grand Prix,1,0,0,,SOFT
8,0.5769230769230769,0,MEDIUM,British Grand Prix,0,0,0,,SOFT
8,0.40384615384615385,0,SOFT,British Grand Prix,0,0,0,,MEDIUM
8,0.6346153846153846,1,MEDIUM,British Grand Prix,1,0,0,,SOFT
8,0.40384615384615385,0,SOFT,British Grand Prix,0,0,0,,MEDIUM
8,0.38461538461538464,0,SOFT,British Grand Prix,0,0,0,,MEDIUM
8,0.6153846153846154,1,MEDIUM,British Grand Prix,1,0,0,,SOFT
8,0.36538461538461536,0,SOFT,British Grand Prix,0,0,0,,MEDIUM
8,0.25,0,SOFT,British Grand Prix,0,0,0,,MEDIUM
8,0.6346153846153846,1,MEDIUM,British Grand Prix,1,0,0,,SOFT
8,0.38461538461538464,0,MEDIUM,British Grand Prix,0,0,0,,HARD
9,0.23529411764705882,0,MEDIUM,Canadian Grand Prix,0,0,0,,HARD
9,0.5441176470588235,0,MEDIUM,Canadian Grand Prix,0,0,0,,HARD
9,0.23529411764705882,0,SOFT,Canadian Grand Prix,0,0,0,,HARD
9,0.25,0,SOFT,Canadian Grand Prix,0,0,0,,HARD
9,0.5294117647058824,0,MEDIUM,Canadian Grand Prix,0,0,0,,HARD
9,0.20588235294117646,0,SOFT,Canadian Grand Prix,0,0,0,,HARD
9,0.27941176470588236,0,MEDIUM,Canadian Grand Prix,0,0,0,,HARD
9,0.1323529411764706,0,SOFT,Canadian Grand Prix,0,0,0,,HARD
9,0.6470588235294118,1,HARD,Canadian Grand Prix,1,0,0,,HARD
9,0.7058823529411765,0,MEDIUM,Canadian Grand Prix,0,0,0,,HARD
9,0.3235294117647059,0,MEDIUM,Canadian Grand Prix,0,0,0,,HARD
9,0.3382352941176471,0,SOFT,Canadian Grand Prix,0,0,0,,HARD
9,0.16176470588235295,0,SOFT,Canadian Grand Prix,0,0,0,,HARD
9,0.014705882352941176,1,,Canadian Grand Prix,0,0,0,,HARD
9,0.47058823529411764,0,MEDIUM,Canadian Grand Prix,0,0,0,,HARD
9,0.19117647058823528,0,SOFT,Canadian Grand Prix,0,0,0,,HARD
10,0.32142857142857145,0,MEDIUM,Chinese Grand Prix,0,0,0,,MEDIUM
10,0.35714285714285715,0,MEDIUM,Chinese Grand Prix,0,0,0,,MEDIUM
10,0.30357142857142855,0,SOFT,Chinese Grand Prix,0,0,0,,SOFT
10,0.5535714285714286,1,SOFT,Chinese Grand Prix,0,0,0,,SOFT
10,0.30357142857142855,0,SOFT,Chinese Grand Prix,0,0,0,,SOFT
10,0.5535714285714286,1,SOFT,Chinese Grand Prix,0,0,0,,SOFT
10,0.3392857142857143,0,MEDIUM,Chinese Grand Prix,0,0,0,,MEDIUM
10,0.21428571428571427,0,SOFT,Chinese Grand Prix,0,0,0,,SOFT
10,0.5535714285714286,1,SOFT,Chinese Grand Prix,0,0,0,,SOFT
10,0.21428571428571427,0,SOFT,Chinese Grand Prix,0,0,0,,SOFT
10,0.5714285714285714,1,SOFT,Chinese Grand Prix,0,0,0,,SOFT
10,0.42857142857142855,0,MEDIUM,Chinese Grand Prix,0,0,0,,MEDIUM
10,0.5178571428571429,0,MEDIUM,Chinese Grand Prix,0,0,0,,MEDIUM
10,0.4107142857142857,0,MEDIUM,Chinese Grand Prix,0,0,0,,MEDIUM
10,0.39285714285714285,0,MEDIUM,Chinese Grand Prix,0,0,0,,MEDIUM
10,0.5,0,MEDIUM,Chinese Grand Prix,0,0,0,,MEDIUM
10,0.5892857142857143,1,MEDIUM,Chinese Grand Prix,0,0,0,,MEDIUM
10,0.19642857142857142,0,MEDIUM,Chinese Grand Prix,0,0,0,,MEDIUM
10,0.5535714285714286,1,MEDIUM,Chinese Grand Prix,0,0,0,,MEDIUM
10,0.48214285714285715,0,MEDIUM,Chinese Grand Prix,0,0,0,,MEDIUM
10,0.23214285714285715,0,SOFT,Chinese Grand Prix,0,0,0,,SOFT
10,0.5535714285714286,1,SOFT,Chinese Grand Prix,0,0,0,,SOFT
11,0.6226415094339622,0,MEDIUM,French Grand Prix,1,1,0,,HARD
11,0.018867924528301886,1,,French Grand Prix,0,0,0,,HARD
11,0.7547169811320755,1,HARD,French Grand Prix,1,1,0,,SOFT
11,0.4716981132075472,0,MEDIUM,French Grand Prix,1,1,0,,HARD
11,0.5283018867924528,0,MEDIUM,French Grand Prix,1,1,0,,HARD
11,0.018867924528301886,1,,French Grand Prix,0,0,0,,HARD
11,0.7358490566037735,1,HARD,French Grand Prix,1,1,0,,MEDIUM
11,0.49056603773584906,0,SOFT,French Grand Prix,1,1,0,,HARD
11,0.5849056603773585,0,SOFT,French Grand Prix,1,1,0,,MEDIUM
11,0.6415094339622641,0,SOFT,French Grand Prix,1,1,0,,MEDIUM
11,0.5283018867924528,0,SOFT,French Grand Prix,1,1,0,,HARD
11,0.7169811320754716,0,SOFT,French Grand Prix,1,1,0,,MEDIUM
11,0.7547169811320755,0,MEDIUM,French Grand Prix,1,1,0,,SOFT
11,0.018867924528301886,1,,French Grand Prix,0,0,0,,SOFT
11,0.660377358490566,0,MEDIUM,French Grand Prix,1,1,0,,SOFT
11,0.6415094339622641,0,SOFT,French Grand Prix,1,1,0,,MEDIUM
11,0.6981132075471698,0,HARD,French Grand Prix,1,1,0,,SOFT
12,0.6268656716417911,0,MEDIUM,German Grand Prix,0,0,0,,SOFT
12,0.43283582089552236,0,SOFT,German Grand Prix,0,0,0,,MEDIUM
12,0.6865671641791045,1,MEDIUM,German Grand Prix,1,0,0,,INTERMEDIATE
12,0.7164179104477612,2,INTERMEDIATE,German Grand Prix,1,0,0,,INTERMEDIATE
12,0.417910447761194,0,SOFT,German Grand Prix,0,0,0,,MEDIUM
12,0.7761194029850746,1,MEDIUM,German Grand Prix,1,0,0,,SOFT
12,0.29850746268656714,0,SOFT,German Grand Prix,0,0,0,,HARD
12,0.746268656716418,1,HARD,German Grand Prix,1,0,0,,INTERMEDIATE
12,0.835820895522388,2,INTERMEDIATE,German Grand Prix,1,1,1,3.9619333333333335,SOFT
12,0.29850746268656714,0,SOFT,German Grand Prix,0,0,0,,MEDIUM
12,0.6417910447761194,1,MEDIUM,German Grand Prix,1,0,0,,INTERMEDIATE
12,0.6865671641791045,2,INTERMEDIATE,German Grand Prix,1,0,0,,SOFT
12,0.3283582089552239,0,SOFT,German Grand Prix,0,0,0,,MEDIUM
12,0.31343283582089554,0,SOFT,German Grand Prix,0,0,0,,HARD
12,0.7611940298507462,1,HARD,German Grand Prix,1,0,0,,INTERMEDIATE
12,0.8208955223880597,2,INTERMEDIATE,German Grand Prix,1,1,1,2.52045,SOFT
12,0.29850746268656714,0,SOFT,German Grand Prix,0,0,0,,HARD
12,0.7611940298507462,1,HARD,German Grand Prix,1,0,0,,INTERMEDIATE
12,0.8208955223880597,2,INTERMEDIATE,German Grand Prix,1,1,1,2.5561666666666665,SOFT
12,0.417910447761194,0,MEDIUM,German Grand Prix,0,0,0,,HARD
12,0.7761194029850746,1,HARD,German Grand Prix,1,0,0,,SOFT
12,0.43283582089552236,0,MEDIUM,German Grand Prix,0,0,0,,HARD
12,0.7761194029850746,1,HARD,German Grand Prix,1,0,0,,SOFT
12,0.6417910447761194,0,MEDIUM,German Grand Prix,0,0,0,,WET
12,0.6865671641791045,1,WET,German Grand Prix,1,0,0,,SOFT
12,0.373134328358209,0,SOFT,German Grand Prix,0,0,0,,MEDIUM
12,0.5671641791044776,0,MEDIUM,German Grand Prix,0,0,0,,SOFT
12,0.208955223880597,0,SOFT,German Grand Prix,0,0,0,,MEDIUM
12,0.7910447761194029,1,MEDIUM,German Grand Prix,1,0,0,,SOFT
12,0.26865671641791045,0,SOFT,German Grand Prix,0,0,0,,HARD
12,0.7611940298507462,1,HARD,German Grand Prix,1,0,0,,INTERMEDIATE
12,0.8208955223880597,2,INTERMEDIATE,German Grand Prix,1,1,1,1.8321166666666666,SOFT
13,0.35714285714285715,0,SOFT,Hungarian Grand Prix,0,0,0,,MEDIUM
13,0.5571428571428572,0,MEDIUM,Hungarian Grand Prix,0,0,0,,SOFT
13,0.6285714285714286,0,MEDIUM,Hungarian Grand Prix,0,0,0,,SOFT
13,0.21428571428571427,0,SOFT,Hungarian Grand Prix,0,0,0,,MEDIUM
13,0.35714285714285715,0,MEDIUM,Hungarian Grand Prix,0,0,0,,HARD
13,0.3142857142857143,0,SOFT,Hungarian Grand Prix,0,0,0,,MEDIUM
13,0.4142857142857143,0,SOFT,Hungarian Grand Prix,0,0,0,,MEDIUM
13,0.44285714285714284,0,SOFT,Hungarian Grand Prix,0,0,0,,MEDIUM
13,0.5571428571428572,0,MEDIUM,Hungarian Grand Prix,0,0,0,,HARD
13,0.34285714285714286,0,SOFT,Hungarian Grand Prix,0,0,0,,HARD
13,0.45714285714285713,0,SOFT,Hungarian Grand Prix,0,0,0,,MEDIUM
13,0.5571428571428572,0,MEDIUM,Hungarian Grand Prix,0,0,0,,SOFT
13,0.08571428571428572,0,SOFT,Hungarian Grand Prix,0,0,0,,HARD
13,0.2,0,SOFT,Hungarian Grand Prix,0,0,0,,MEDIUM
13,0.5428571428571428,1,MEDIUM,Hungarian Grand Prix,1,0,0,,MEDIUM
13,0.32857142857142857,0,MEDIUM,Hungarian Grand Prix,0,0,0,,HARD
13,0.7142857142857143,1,HARD,Hungarian Grand Prix,1,0,0,,SOFT
14,0.5283018867924528,0,SOFT,Italian Grand Prix,1,1,0,,MEDIUM
14,0.018867924528301886,1,,Italian Grand Prix,0,0,0,,MEDIUM
14,0.5471698113207547,1,MEDIUM,Italian Grand Prix,1,1,0,,SOFT
14,0.49056603773584906,0,SOFT,Italian Grand Prix,1,1,0,,MEDIUM
14,0.6792452830188679,0,SOFT,Italian Grand Prix,1,1,0,,MEDIUM
14,0.7358490566037735,0,SOFT,Italian Grand Prix,1,1,0,,MEDIUM
14,0.6415094339622641,0,MEDIUM,Italian Grand Prix,1,1,0,,SOFT
14,0.7358490566037735,0,SOFT,Italian Grand Prix,1,1,0,,MEDIUM
14,0.660377358490566,0,SOFT,Italian Grand Prix,1,1,0,,MEDIUM
14,0.4528301886792453,0,SOFT,Italian Grand Prix,1,1,0,,MEDIUM
14,0.6981132075471698,0,SOFT,Italian Grand Prix,1,1,0,,MEDIUM
14,0.6415094339622641,0,SOFT,Italian Grand Prix,1,1,0,,MEDIUM
14,0.7169811320754716,0,SOFT,Italian Grand Prix,1,1,0,,MEDIUM
14,0.018867924528301886,1,,Italian Grand Prix,0,0,0,,SOFT
14,0.7924528301886793,1,SOFT,Italian Grand Prix,1,1,1,0.03451666666666667,SOFT
14,0.37735849056603776,0,SOFT,Italian Grand Prix,1,1,0,,MEDIUM
14,0.018867924528301886,1,,Italian Grand Prix,0,0,0,,MEDIUM
14,0.7735849056603774,1,MEDIUM,Italian Grand Prix,1,1,0,,SOFT
15,0.4528301886792453,0,MEDIUM,Japanese Grand Prix,0,0,0,,HARD
15,0.49056603773584906,0,SOFT,Japanese Grand Prix,0,0,0,,MEDIUM
15,0.39622641509433965,0,SOFT,Japanese Grand Prix,0,0,0,,MEDIUM
15,0.4339622641509434,0,MEDIUM,Japanese Grand Prix,0,0,0,,HARD
15,0.4339622641509434,0,MEDIUM,Japanese Grand Prix,0,0,0,,HARD
15,0.6037735849056604,0,MEDIUM,Japanese Grand Prix,0,0,0,,HARD
15,0.4528301886792453,0,SOFT,Japanese Grand Prix,0,0,0,,MEDIUM
15,0.5471698113207547,0,MEDIUM,Japanese Grand Prix,0,0,0,,HARD
15,0.49056603773584906,0,MEDIUM,Japanese Grand Prix,0,0,0,,HARD
15,0.5283018867924528,0,SOFT,Japanese Grand Prix,0,0,0,,MEDIUM
15,0.4339622641509434,0,MEDIUM,Japanese Grand Prix,0,0,0,,HARD
15,0.5471698113207547,0,SOFT,Japanese Grand Prix,0,0,0,,MEDIUM
15,0.49056603773584906,0,SOFT,Japanese Grand Prix,0,0,0,,HARD
15,0.09433962264150944,0,MEDIUM,Japanese Grand Prix,0,0,0,,HARD
15,0.32075471698113206,0,SOFT,Japanese Grand Prix,0,0,0,,HARD
16,0.15492957746478872,0,MEDIUM,Mexican Grand Prix,0,0,0,,HARD
16,0.6619718309859155,1,HARD,Mexican Grand Prix,1,0,0,,MEDIUM
16,0.23943661971830985,0,MEDIUM,Mexican Grand Prix,0,0,0,,HARD
16,0.6619718309859155,1,HARD,Mexican Grand Prix,1,0,0,,MEDIUM
16,0.18309859154929578,0,MEDIUM,Mexican Grand Prix,0,0,0,,HARD
16,0.676056338028169,1,HARD,Mexican Grand Prix,1,0,0,,HARD
16,0.15492957746478872,0,MEDIUM,Mexican Grand Prix,0,0,0,,HARD
16,0.676056338028169,1,HARD,Mexican Grand Prix,1,0,0,,MEDIUM
16,0.8732394366197183,2,MEDIUM,Mexican Grand Prix,1,0,0,,SOFT
16,0.18309859154929578,0,SOFT,Mexican Grand Prix,0,0,0,,HARD
16,0.6056338028169014,0,HARD,Mexican Grand Prix,0,0,0,,MEDIUM
16,0.014084507042253521,1,HARD,Mexican Grand Prix,0,0,0,,MEDIUM
16,0.3380281690140845,1,MEDIUM,Mexican Grand Prix,1,0,0,,HARD
16,0.14084507042253522,0,MEDIUM,Mexican Grand Prix,0,0,0,,MEDIUM
16,0.323943661971831,1,MEDIUM,Mexican Grand Prix,0,0,0,,HARD
16,0.16901408450704225,0,MEDIUM,Mexican Grand Prix,0,0,0,,HARD
16,0.15492957746478872,0,MEDIUM,Mexican Grand Prix,0,0,0,,HARD
16,0.07042253521126761,0,SOFT,Mexican Grand Prix,0,0,0,,HARD
