slice_col,slice_value,ablation_name,mean_PR_AUC,std_PR_AUC,mean_LogLoss,std_LogLoss,mean_F1,std_F1,mean_Precision,mean_Recall,mean_n_rows,mean_n_pos,mean_pos_rate,ref_PR_AUC,ref_LogLoss,ref_F1,delta_PR_AUC_vs_ref,delta_LogLoss_vs_ref,delta_F1_vs_ref
slice_phase_x_tyre,early×16_plus,stream_p_svm,0.37413243806032837,0.15756112659847155,0.351510397500997,0.29830669967620904,0.40489386094779584,0.12225070600191613,0.42735441729175516,0.42089458744449004,1256.0,80.0,0.06342517865350364,0.8096025968938338,0.15395872369852892,0.8134090204159709,-0.4354701588335055,0.19755167380246808,-0.408515159468175
slice_phase_x_tyre,early×16_plus,stream_p_xgb,0.5265023075180306,0.09410312691207937,0.15549931882604087,0.028126668550145062,0.5238959739772977,0.05587231969206424,0.4748535951532835,0.6129830111702251,1256.0,80.0,0.06342517865350364,0.8096025968938338,0.15395872369852892,0.8134090204159709,-0.2831002893758032,0.0015405951275119512,-0.28951304643867315
slice_phase_x_tyre,early×16_plus,stream_tcn_proba,0.8096025968938338,0.06457029216402008,0.15395872369852892,0.03553641921865526,0.8134090204159709,0.046774303531971304,0.8248260701904802,0.8078733327247916,1256.0,80.0,0.06342517865350364,0.8096025968938338,0.15395872369852892,0.8134090204159709,0.0,0.0,0.0
slice_phase_x_tyre,early×6_15,stream_p_ann,0.07248720481495693,0.03329017659317013,0.3643754549872949,0.1546681741968689,0.07411011834509346,0.025980177273287306,0.08932272964250783,0.2519603724351764,3250.0,76.2,0.02340807826272811,0.5369860288962627,0.132355959648532,0.5309943662245121,-0.4644988240813057,0.2320194953387629,-0.45688424787941867
slice_phase_x_tyre,early×6_15,stream_p_rf,0.2227456409692527,0.05440125460305897,0.08538563962593168,0.008447304724531491,0.19537049016513544,0.06625003612092578,0.24737037037037038,0.24419889040819762,3250.0,76.2,0.02340807826272811,0.5369860288962627,0.132355959648532,0.5309943662245121,-0.31424038792701,-0.04697032002260032,-0.3356238760593767
slice_phase_x_tyre,early×6_15,stream_p_svm,0.14218570311362574,0.04088450172955115,0.1884634215010584,0.16603783892058616,0.17973832618595553,0.027517792800362303,0.1943883556057469,0.21620332044007337,3250.0,76.2,0.02340807826272811,0.5369860288962627,0.132355959648532,0.5309943662245121,-0.3948003257826369,0.05610746185252641,-0.3512560400385566
slice_phase_x_tyre,early×6_15,stream_p_xgb,0.3545248760817999,0.17993861026499866,0.08265524800636076,0.019430721208845526,0.32649910325118275,0.14685403862252286,0.38088318421105305,0.3671147320827051,3250.0,76.2,0.02340807826272811,0.5369860288962627,0.132355959648532,0.5309943662245121,-0.1824611528144628,-0.04970071164217124,-0.20449526297332937
slice_phase_x_tyre,early×6_15,stream_tcn_proba,0.5369860288962627,0.11873425871802758,0.132355959648532,0.017954805968543337,0.5309943662245121,0.0931662592368612,0.6143803445131718,0.48401927654875954,3250.0,76.2,0.02340807826272811,0.5369860288962627,0.132355959648532,0.5309943662245121,0.0,0.0,0.0
slice_phase_x_tyre,early×nan,stream_p_ann,0.8202614379084967,0.09936467840203127,0.3138191946630462,0.005740075025255035,0.2881987577639752,0.4084671527975634,0.26181818181818184,0.3666666666666667,76.8,3.2,0.05613636363636363,0.8329831932773109,0.4912807313467201,0.03076923076923077,-0.012721755368814147,-0.17746153668367393,0.2574295269947444
slice_phase_x_tyre,early×nan,stream_p_rf,0.8097721666319229,0.09224608659334713,0.37776545985933885,0.32676195219364385,0.1641025641025641,0.2887320668771128,0.3,0.21666666666666665,76.8,3.2,0.05613636363636363,0.8329831932773109,0.4912807313467201,0.03076923076923077,-0.02321102664538799,-0.11351527148738128,0.13333333333333333
slice_phase_x_tyre,early×nan,stream_p_svm,0.6068567069808852,0.29082353399869654,0.8117567944273959,0.3324582282868434,0.15272727272727274,0.2095252405947336,0.24444444444444446,0.25,76.8,3.2,0.05613636363636363,0.8329831932773109,0.4912807313467201,0.03076923076923077,-0.22612648629642562,0.3204760630806758,0.12195804195804197
slice_phase_x_tyre,early×nan,stream_p_xgb,0.8179540686006204,0.021749564764328926,0.35028850734645917,0.37200925818126296,0.2021978021978022,0.37213665518736766,0.4,0.16666666666666669,76.8,3.2,0.05613636363636363,0.8329831932773109,0.4912807313467201,0.03076923076923077,-0.015029124676690486,-0.14099222400026096,0.17142857142857143
slice_phase_x_tyre,early×nan,stream_tcn_proba,0.8329831932773109,0.23619743321147288,0.4912807313467201,0.1297088746756679,0.03076923076923077,0.06880209161537815,0.2,0.016666666666666666,76.8,3.2,0.05613636363636363,0.8329831932773109,0.4912807313467201,0.03076923076923077,0.0,0.0,0.0
slice_phase_x_tyre,late×0_5,stream_p_ann,0.0824052599165375,0.14519694180625045,0.17782922899342307,0.08518113959403,0.0,0.0,0.0,0.0,500.0,5.2,0.009934029895742522,0.023678226341172254,0.14543328754776097,0.0,0.05872703357536524,0.0323959414456621,0.0
